	65	65	70	70	75	75	
300	53.659	117.94	53.802	98.09	52.998	75.469	
310	51.052	109.37	50.784	90.338	49.972	69.295	
320	48.47	104.68	48.125	86.356	47.546	66.27	
330	46.243	102.09	45.937	84.248	45.621	64.712	
340	44.418	100.85	44.178	83.312	44.093	64.065	
350	42.96	100.64	42.779	83.286	42.875	64.151	
360	41.786	101.61	41.637	84.381	41.862	65.201	
370	40.248	103.71	40.071	86.543	40.408	67.158	
380	38.349	105.09	38.104	87.854	38.563	68.207	
390	36.681	105.78	36.379	88.368	36.949	68.453	
400	35.337	106.25	34.987	88.646	35.648	68.467	
410	34.229	106.82	33.827	89.024	34.554	68.571	
420	33.246	107.51	32.784	89.513	33.558	68.764	
430	32.349	108.25	31.82	90.047	32.63	68.984	
440	31.524	109	30.925	90.593	31.759	69.202	
450	30.764	109.76	30.091	91.138	30.943	69.409	
460	30.063	110.52	29.315	91.678	30.177	69.604	
470	29.415	111.27	28.59	92.211	29.457	69.788	
480	28.815	112.01	27.912	92.74	28.78	69.963	
490	28.258	112.75	27.276	93.265	28.14	70.132	
500	27.74	113.48	26.678	93.789	27.534	70.297	
510	27.256	114.2	26.114	94.311	26.958	70.459	
520	26.802	114.92	25.581	94.833	26.409	70.617	
530	26.376	115.63	25.074	95.352	25.885	70.771	
540	25.974	116.34	24.591	95.869	25.382	70.92	
550	25.594	117.03	24.131	96.382	24.899	71.064	
560	25.234	117.72	23.69	96.891	24.435	71.201	
570	24.893	118.4	23.269	97.395	23.989	71.332	
580	24.568	119.07	22.866	97.893	23.559	71.456	
590	24.259	119.72	22.478	98.385	23.145	71.573	
600	23.965	120.37	22.107	98.872	22.745	71.683	
610	23.685	121.01	21.749	99.352	22.359	71.785	
620	23.417	121.63	21.405	99.825	21.986	71.881	
630	23.161	122.25	21.074	100.29	21.625	71.969	
640	22.916	122.85	20.755	100.75	21.276	72.051	
650	22.681	123.45	20.448	101.21	20.939	72.127	
660	22.456	124.03	20.151	101.66	20.612	72.196	
670	22.241	124.6	19.864	102.1	20.296	72.259	
680	22.034	125.17	19.588	102.54	19.989	72.316	
690	21.835	125.72	19.32	102.97	19.691	72.368	
700	21.645	126.26	19.062	103.4	19.403	72.414	
710	21.461	126.8	18.812	103.82	19.123	72.455	
720	21.285	127.32	18.57	104.23	18.851	72.49	
730	21.115	127.84	18.335	104.64	18.587	72.521	
740	20.951	128.35	18.108	105.05	18.33	72.548	
750	20.794	128.85	17.888	105.45	18.081	72.569	
760	20.642	129.34	17.674	105.85	17.838	72.587	
770	20.495	129.82	17.467	106.24	17.602	72.6	
780	20.354	130.29	17.266	106.62	17.373	72.609	
790	20.217	130.76	17.071	107.01	17.15	72.615	
800	20.085	131.21	16.882	107.38	16.932	72.617	
810	19.958	131.66	16.698	107.76	16.72	72.615	
820	19.835	132.11	16.519	108.13	16.514	72.611	
830	19.715	132.54	16.345	108.49	16.313	72.603	
840	19.6	132.97	16.176	108.85	16.117	72.591	
850	19.489	133.39	16.012	109.21	15.926	72.577	
860	19.381	133.8	15.852	109.56	15.74	72.56	
870	19.276	134.21	15.696	109.92	15.558	72.541	
880	19.175	134.61	15.545	110.26	15.38	72.518	
890	19.077	135.01	15.397	110.61	15.207	72.494	
900	18.982	135.4	15.254	110.95	15.038	72.466	
910	18.89	135.78	15.114	111.28	14.873	72.437	
920	18.8	136.15	14.977	111.62	14.712	72.405	
930	18.713	136.52	14.844	111.95	14.554	72.372	
940	18.629	136.89	14.714	112.27	14.4	72.336	
950	18.547	137.25	14.588	112.6	14.249	72.299	
960	18.468	137.6	14.464	112.92	14.102	72.259	
970	18.391	137.95	14.344	113.24	13.958	72.218	
980	18.316	138.29	14.226	113.55	13.817	72.175	
990	18.243	138.63	14.112	113.87	13.679	72.13	
1000	18.172	138.96	14	114.18	13.544	72.084	
