	65	65	70	70	75	75	
300	41.306	93.158	41.337	76.649	41.736	58.756	
310	39.621	93.493	39.715	76.9	40.32	58.895	
320	38.369	94.643	38.481	77.917	39.217	59.685	
330	37.384	96.261	37.474	79.392	38.286	60.873	
340	36.637	98.173	36.672	81.179	37.51	62.35	
350	36.167	100.43	36.115	83.364	36.923	64.222	
360	36.057	103.76	35.86	86.718	36.544	67.228	
370	35.218	109.15	34.738	92.124	35.226	72.007	
380	33.284	113.03	32.491	95.735	32.861	74.797	
390	31.507	115.09	30.478	97.368	30.803	75.624	
400	30.139	116.34	28.938	98.201	29.252	75.741	
410	29.088	117.45	27.737	98.944	28.031	75.841	
420	28.197	118.56	26.701	99.727	26.963	75.997	
430	27.405	119.64	25.768	100.5	25.992	76.14	
440	26.691	120.67	24.919	101.22	25.105	76.244	
450	26.044	121.64	24.142	101.91	24.291	76.308	
460	25.455	122.57	23.431	102.55	23.543	76.337	
470	24.919	123.45	22.777	103.17	22.854	76.342	
480	24.43	124.29	22.176	103.76	22.218	76.33	
490	23.983	125.1	21.621	104.33	21.628	76.31	
500	23.572	125.89	21.105	104.89	21.078	76.285	
510	23.193	126.66	20.625	105.44	20.562	76.259	
520	22.842	127.4	20.176	105.98	20.076	76.233	
530	22.515	128.13	19.754	106.53	19.617	76.207	
540	22.21	128.84	19.356	107.06	19.182	76.18	
550	21.924	129.54	18.979	107.59	18.767	76.15	
560	21.655	130.22	18.621	108.12	18.372	76.117	
570	21.402	130.89	18.282	108.64	17.995	76.081	
580	21.163	131.54	17.959	109.15	17.635	76.041	
590	20.937	132.18	17.65	109.66	17.289	75.997	
600	20.723	132.8	17.356	110.16	16.959	75.948	
610	20.52	133.41	17.075	110.65	16.641	75.895	
620	20.327	134	16.805	111.14	16.336	75.838	
630	20.143	134.58	16.548	111.62	16.043	75.777	
640	19.969	135.15	16.3	112.09	15.761	75.711	
650	19.802	135.71	16.063	112.56	15.49	75.641	
660	19.643	136.25	15.835	113.02	15.228	75.567	
670	19.492	136.78	15.616	113.47	14.976	75.49	
680	19.347	137.29	15.406	113.92	14.732	75.409	
690	19.208	137.8	15.203	114.36	14.497	75.325	
700	19.075	138.3	15.007	114.8	14.27	75.237	
710	18.948	138.78	14.819	115.23	14.051	75.146	
720	18.826	139.26	14.638	115.66	13.839	75.052	
730	18.709	139.72	14.462	116.08	13.633	74.955	
740	18.596	140.17	14.293	116.49	13.435	74.856	
750	18.488	140.62	14.13	116.9	13.242	74.754	
760	18.385	141.05	13.972	117.31	13.055	74.65	
770	18.285	141.48	13.819	117.71	12.875	74.543	
780	18.189	141.9	13.672	118.11	12.699	74.434	
790	18.096	142.31	13.529	118.5	12.529	74.323	
800	18.007	142.71	13.39	118.88	12.364	74.21	
810	17.922	143.1	13.257	119.27	12.203	74.096	
820	17.839	143.48	13.127	119.64	12.047	73.979	
830	17.759	143.86	13.001	120.02	11.896	73.861	
840	17.682	144.23	12.879	120.39	11.748	73.741	
850	17.608	144.59	12.76	120.75	11.605	73.62	
860	17.536	144.95	12.646	121.11	11.465	73.498	
870	17.466	145.3	12.534	121.47	11.33	73.374	
880	17.399	145.64	12.426	121.82	11.198	73.249	
890	17.335	145.98	12.321	122.17	11.069	73.123	
900	17.272	146.3	12.218	122.52	10.943	72.995	
910	17.211	146.63	12.119	122.86	10.821	72.867	
920	17.152	146.95	12.023	123.2	10.702	72.738	
930	17.095	147.26	11.929	123.53	10.586	72.608	
940	17.04	147.56	11.837	123.87	10.473	72.477	
950	16.987	147.86	11.748	124.19	10.362	72.346	
960	16.935	148.16	11.662	124.52	10.254	72.214	
970	16.885	148.45	11.578	124.84	10.149	72.081	
980	16.836	148.73	11.496	125.16	10.046	71.948	
990	16.789	149.01	11.416	125.47	9.9459	71.814	
1000	16.743	149.29	11.338	125.79	9.8478	71.679	
