	65	70	75	65	70	75	
300	49.375	52.887	57.092	37.511	37.209	37.514	
301	49.732	53.413	57.869	37.295	36.907	37.453	
302	50.088	53.937	58.648	37.087	36.772	37.279	
303	50.444	54.461	59.433	37.019	36.553	37.024	
304	50.799	54.984	60.22	36.99	36.489	37.052	
305	51.153	55.503	61.008	36.884	36.423	36.867	
306	51.506	56.02	61.798	36.614	36.185	36.77	
307	51.857	56.533	62.587	36.511	36.277	36.641	
308	52.205	57.04	63.372	36.334	36.128	36.541	
309	52.549	57.543	64.153	36.365	35.959	36.377	
310	52.891	58.039	64.927	36.171	35.873	36.379	
311	53.228	58.525	65.69	36.159	35.715	36.319	
312	53.559	59.003	66.44	36.209	35.719	36.207	
313	53.886	59.47	67.173	35.89	35.526	36.139	
314	54.206	59.925	67.886	35.955	35.547	35.953	
315	54.519	60.367	68.574	35.892	35.364	35.909	
316	54.825	60.793	69.232	35.798	35.418	35.815	
317	55.122	61.203	69.857	35.661	35.298	35.754	
318	55.411	61.595	70.442	35.561	35.153	35.59	
319	55.69	61.967	70.982	35.518	35.053	35.611	
320	55.958	62.318	71.473	35.535	35.035	35.459	
321	56.215	62.646	71.91	35.427	34.977	35.375	
322	56.461	62.951	72.287	35.393	34.901	35.332	
323	56.695	63.23	72.601	35.355	34.78	35.278	
324	56.915	63.483	72.849	35.23	34.786	35.152	
325	57.122	63.709	73.027	35.241	34.578	35.091	
326	57.315	63.906	73.135	35.155	34.568	35.032	
327	57.493	64.074	73.173	35.062	34.546	34.927	
328	57.656	64.213	73.142	35.028	34.498	34.847	
329	57.804	64.322	73.044	34.999	34.432	34.774	
330	57.936	64.4	72.881	35.011	34.459	34.767	
331	58.052	64.449	72.66	34.888	34.365	34.712	
332	58.152	64.467	72.383	34.842	34.23	34.555	
333	58.235	64.457	72.057	34.885	34.182	34.577	
334	58.301	64.417	71.686	34.798	34.161	34.525	
335	58.351	64.35	71.276	34.731	34.097	34.447	
336	58.384	64.255	70.832	34.609	34.041	34.358	
337	58.4	64.134	70.359	34.687	34.006	34.353	
338	58.4	63.988	69.861	34.632	33.962	34.303	
339	58.383	63.819	69.343	34.529	33.832	34.23	
340	58.351	63.626	68.807	34.579	33.724	34.179	
341	58.302	63.413	68.259	34.486	33.766	34.165	
342	58.237	63.179	67.7	34.466	33.725	34.1	
343	58.158	62.927	67.133	34.549	33.733	34.023	
344	58.063	62.657	66.561	34.521	33.702	33.95	
345	57.954	62.372	65.985	34.424	33.661	33.933	
346	57.83	62.071	65.408	34.455	33.622	33.892	
347	57.692	61.756	64.829	34.458	33.593	33.865	
348	57.541	61.428	64.251	34.377	33.616	33.812	
349	57.376	61.088	63.675	34.389	33.625	33.81	
350	57.198	60.736	63.099	34.388	33.625	33.767	
351	57.006	60.373	62.526	34.35	33.524	33.743	
352	56.801	59.999	61.953	34.396	33.574	33.8	
353	56.582	59.614	61.381	34.351	33.52	33.614	
354	56.349	59.217	60.808	34.458	33.583	33.722	
355	56.103	58.808	60.235	34.599	33.444	33.575	
356	55.842	58.388	59.659	34.579	33.535	33.58	
357	55.569	57.957	59.08	34.514	33.694	33.653	
358	55.283	57.516	58.499	34.45	33.599	33.561	
359	54.987	57.067	57.917	34.557	33.626	33.604	
360	54.683	56.612	57.335	34.568	33.602	33.533	
361	54.375	56.156	56.758	34.519	33.534	33.614	
362	54.067	55.703	56.19	34.468	33.471	33.318	
363	53.761	55.257	55.635	34.502	33.373	33.27	
364	53.462	54.823	55.099	34.485	33.406	33.141	
365	53.172	54.404	54.585	34.48	33.239	33.257	
366	52.892	54.003	54.095	34.43	33.18	32.916	
367	52.625	53.62	53.632	34.217	33.026	32.627	
368	52.371	53.258	53.195	34.2	33.006	32.484	
369	52.13	52.916	52.786	34.034	32.568	32.257	
370	51.902	52.594	52.403	33.841	32.395	31.955	
371	51.685	52.289	52.044	33.737	32.227	31.762	
372	51.477	52	51.706	33.555	32.089	31.437	
373	51.276	51.724	51.387	33.39	31.779	31.262	
374	51.082	51.46	51.085	33.076	31.523	30.992	
375	50.893	51.205	50.798	32.972	31.289	30.557	
376	50.708	50.96	50.523	32.744	31.026	30.281	
377	50.526	50.722	50.26	32.512	30.758	29.935	
378	50.348	50.491	50.008	32.361	30.452	29.755	
379	50.172	50.267	49.766	32.152	30.302	29.525	
380	49.998	50.047	49.531	31.847	30.094	29.22	
381	49.824	49.832	49.303	31.78	29.805	28.874	
382	49.652	49.62	49.081	31.618	29.702	28.718	
383	49.48	49.412	48.865	31.407	29.37	28.494	
384	49.309	49.207	48.654	31.178	29.194	28.195	
385	49.139	49.005	48.449	31.074	29.021	28.069	
386	48.971	48.807	48.249	30.864	28.789	27.848	
387	48.803	48.612	48.053	30.652	28.633	27.637	
388	48.636	48.419	47.861	30.583	28.41	27.476	
389	48.469	48.229	47.673	30.461	28.307	27.256	
390	48.303	48.041	47.489	30.26	28.108	27.05	
391	48.138	47.856	47.309	30.191	27.915	26.895	
392	47.974	47.673	47.132	29.981	27.735	26.665	
393	47.811	47.493	46.958	29.878	27.587	26.582	
394	47.648	47.314	46.787	29.682	27.397	26.4	
