	65	65	70	70	75	75	
300	32.329	129.55	30.266	117.09	28.563	98.531	
310	31.433	177.07	27.232	179.81	20.918	175.26	
320	30.746	139.75	28.168	121.78	26.79	96.351	
330	33.508	101.8	34.223	81	36.117	59.67	
340	52.945	73.288	55.401	52.514	55.276	33.479	
350	60.407	66.757	54.686	54.207	50.684	41.507	
360	39.384	88	38.748	72.893	38.994	56.25	
370	34.104	107.14	33.229	92.011	33.329	73.235	
380	30.631	127.3	28.197	114.01	26.36	94.1	
390	27.905	146.06	23.703	136.96	18.81	118.88	
400	25.971	163.66	20.491	161.43	12.787	154.38	
410	24.787	179.55	18.967	173.12	11.2	156.56	
420	24.22	163.79	19.023	149.3	14.056	118.25	
430	24.177	149.47	20.189	129.46	18.124	96.438	
440	24.569	136.9	21.932	114.07	21.908	83.106	
450	25.309	126.17	23.898	102.41	25.15	74.146	
460	26.321	117.21	25.919	93.612	27.92	67.788	
470	27.555	109.85	27.941	86.952	30.354	63.16	
480	28.987	103.89	29.975	81.908	32.585	59.759	
490	30.61	99.12	32.058	78.103	34.724	57.26	
500	32.438	95.369	34.239	75.254	36.868	55.428	
510	34.492	92.471	36.574	73.142	39.099	54.074	
520	36.805	90.288	39.121	71.587	41.489	53.024	
530	39.413	88.699	41.933	70.427	44.097	52.109	
540	42.356	87.601	45.064	69.508	46.966	51.14	
550	45.67	86.907	48.552	68.667	50.118	49.895	
560	49.387	86.541	52.422	67.718	53.54	48.098	
570	53.524	86.441	56.67	66.419	57.168	45.391	
580	58.077	86.557	61.25	64.416	60.869	41.304	
590	63.016	86.855	66.057	61.131	64.417	35.253	
600	68.276	87.325	70.901	55.497	67.491	26.648	
610	73.761	88.004	75.438	45.392	69.698	15.289	
620	79.349	89.087	79.003	26.985	70.7	2.0295	
630	84.903	91.717	80.456	1.5271	70.418	11.157	
640	89.501	141.8	79.2	29.089	69.096	22.411	
650	84.517	95.766	76.289	46.316	67.127	31.059	
660	79.711	93.547	72.853	55.906	64.858	37.369	
670	75.279	92.58	69.408	61.458	62.521	41.896	
680	71.237	91.966	66.154	64.873	60.248	45.148	
690	67.579	91.519	63.156	67.083	58.107	47.505	
700	64.285	91.173	60.431	68.574	56.124	49.234	
710	61.325	90.904	57.966	69.615	54.305	50.519	
720	58.668	90.694	55.743	70.364	52.645	51.486	
730	56.281	90.535	53.737	70.918	51.133	52.224	
740	54.133	90.422	51.924	71.341	49.754	52.796	
750	52.197	90.349	50.283	71.675	48.496	53.245	
760	50.445	90.313	48.792	71.946	47.345	53.604	
770	48.857	90.309	47.434	72.176	46.289	53.896	
780	47.411	90.336	46.191	72.377	45.318	54.139	
790	46.092	90.391	45.052	72.56	44.421	54.344	
800	44.883	90.471	44.002	72.731	43.59	54.522	
810	43.773	90.574	43.033	72.895	42.817	54.679	
820	42.749	90.698	42.134	73.056	42.097	54.821	
830	41.802	90.841	41.299	73.217	41.423	54.952	
840	40.924	91.002	40.519	73.378	40.791	55.076	
850	40.108	91.179	39.79	73.541	40.196	55.193	
860	39.346	91.371	39.105	73.707	39.635	55.306	
870	38.634	91.576	38.461	73.877	39.103	55.417	
880	37.967	91.793	37.853	74.051	38.599	55.526	
890	37.339	92.021	37.279	74.229	38.12	55.635	
900	36.749	92.259	36.734	74.41	37.663	55.743	
910	36.191	92.506	36.216	74.595	37.226	55.851	
920	35.664	92.762	35.724	74.785	36.808	55.959	
930	35.164	93.025	35.254	74.978	36.408	56.067	
940	34.689	93.294	34.805	75.174	36.023	56.176	
950	34.238	93.57	34.375	75.373	35.652	56.286	
960	33.808	93.851	33.963	75.576	35.295	56.396	
970	33.398	94.137	33.567	75.781	34.95	56.507	
980	33.007	94.428	33.186	75.989	34.616	56.618	
990	32.632	94.722	32.82	76.2	34.294	56.73	
1000	32.273	95.02	32.466	76.412	33.981	56.842	
