	65	65	70	70	75	75	
300	32.608	145.2	29.863	129.18	27.742	105.53	
310	39.81	74.075	42.496	53.839	44.525	36.222	
320	35.112	79.504	34.963	66.276	35.894	51.215	
330	30.143	127.93	27.758	115.23	25.859	95.782	
340	29.864	169.42	25.286	170.26	18.429	171.18	
350	30.203	152.21	26.797	136.31	23.936	111.12	
360	32.605	117.82	32.139	96.611	33.249	72.607	
370	39.699	91.613	41.705	72.737	43.662	53.881	
380	66.565	67.587	68.503	35.893	64.569	12.046	
390	59.432	66.488	53.385	54.975	49.429	42.534	
400	40.228	81.857	38.972	67.524	38.922	51.795	
410	32.995	93.498	32.435	77.729	33.2	59.697	
420	29.211	105.8	28.057	89.254	28.437	68.763	
430	26.68	118.59	24.381	102.23	23.592	79.103	
440	24.757	131.65	21.079	116.83	18.449	91.147	
450	23.247	144.81	18.211	133.42	13.187	106.54	
460	22.097	157.93	15.996	152.24	8.3841	130.88	
470	21.298	170.79	14.675	172.79	5.6629	178.36	
480	20.839	176.83	14.356	166.57	7.1005	130.29	
490	20.697	165.16	14.913	147.91	10.5	104.8	
500	20.833	154.39	16.068	132.34	14.004	91.242	
510	21.201	144.62	17.55	119.85	17.193	82.429	
520	21.754	135.9	19.169	109.92	20.01	76.009	
530	22.452	128.18	20.817	101.96	22.483	71.037	
540	23.262	121.41	22.442	95.52	24.669	67.056	
550	24.161	115.5	24.025	90.243	26.625	63.806	
560	25.134	110.35	25.565	85.881	28.402	61.12	
570	26.174	105.87	27.072	82.248	30.048	58.885	
580	27.277	101.98	28.56	79.202	31.604	57.013	
590	28.447	98.604	30.045	76.637	33.103	55.436	
600	29.688	95.674	31.547	74.464	34.576	54.096	
610	31.007	93.131	33.084	72.612	36.049	52.941	
620	32.415	90.921	34.672	71.018	37.546	51.924	
630	33.922	88.996	36.331	69.628	39.085	50.998	
640	35.541	87.312	38.075	68.39	40.685	50.117	
650	37.284	85.829	39.922	67.254	42.357	49.232	
660	39.164	84.507	41.885	66.17	44.112	48.29	
670	41.195	83.31	43.974	65.087	45.955	47.234	
680	43.388	82.199	46.198	63.946	47.885	46.001	
690	45.754	81.134	48.56	62.682	49.893	44.518	
700	48.301	80.074	51.057	61.22	51.961	42.705	
710	51.033	78.967	53.679	59.467	54.062	40.475	
720	53.951	77.755	56.403	57.309	56.156	37.733	
730	57.047	76.36	59.195	54.599	58.189	34.385	
740	60.304	74.676	62.003	51.15	60.097	30.349	
750	63.696	72.549	64.753	46.724	61.806	25.575	
760	67.182	69.737	67.348	41.035	63.237	20.075	
770	70.701	65.842	69.659	33.786	64.322	13.949	
780	74.16	60.161	71.533	24.781	65.008	7.3987	
790	77.408	51.395	72.809	14.134	65.278	0.70766	
800	80.166	37.254	73.369	2.4864	65.146	5.8173	
810	81.92	15.222	73.191	9.0883	64.661	11.913	
820	82.069	11.764	72.365	19.561	63.888	17.408	
830	80.666	34.07	71.055	28.382	62.901	22.225	
840	78.392	48.454	69.431	35.498	61.767	26.369	
850	75.781	57.376	67.634	41.13	60.545	29.889	
860	73.097	63.158	65.764	45.571	59.281	32.861	
870	70.463	67.119	63.89	49.088	58.008	35.361	
880	67.935	69.969	62.055	51.899	56.751	37.465	
890	65.539	72.106	60.285	54.171	55.527	39.24	
900	63.286	73.763	58.595	56.027	54.346	40.741	
910	61.177	75.088	56.993	57.562	53.214	42.017	
920	59.208	76.173	55.48	58.845	52.136	43.106	
930	57.373	77.083	54.055	59.931	51.112	44.041	
940	55.665	77.861	52.717	60.858	50.14	44.848	
950	54.075	78.539	51.46	61.66	49.221	45.549	
960	52.595	79.139	50.279	62.359	48.351	46.162	
970	51.215	79.679	49.171	62.977	47.528	46.7	
980	49.929	80.172	48.13	63.526	46.75	47.177	
990	48.727	80.626	47.151	64.021	46.013	47.602	
1000	47.605	81.051	46.23	64.469	45.314	47.983	
