	65	65	70	70	75	75	
300	50.97	54.792	52.502	33.866	51.825	18.259	
310	31.698	101.24	31.216	86.058	31.874	67.572	
320	30.508	153.88	26.621	148.17	21.316	136.73	
330	30.168	159.38	26.285	146.29	22.158	123.72	
340	31.66	117.43	31.131	96.007	32.31	71.793	
350	41.286	89.1	43.621	70.217	45.55	51.46	
360	87.694	14.537	76.46	32.943	66.136	29.377	
370	44.704	87.803	42.986	72.122	42.235	55.385	
380	34.887	100.37	34.139	84.997	34.452	66.746	
390	30.447	117.32	28.56	102.56	27.725	82.247	
400	27.492	135.17	23.858	123.11	20.465	101.85	
410	25.411	153.45	20.142	147.34	13.396	131.18	
420	24.047	171.73	17.966	174.87	9.4775	177.32	
430	23.384	170.74	17.701	157.72	11.765	125.95	
440	23.378	154.71	18.977	134.65	16.493	99.346	
450	23.919	140.75	21.055	117.25	20.962	84.704	
460	24.87	129.06	23.397	104.6	24.72	75.402	
470	26.116	119.57	25.752	95.442	27.859	69.078	
480	27.579	112.05	28.054	88.832	30.563	64.697	
490	29.219	106.24	30.32	84.116	33.004	61.707	
500	31.028	101.89	32.602	80.857	35.332	59.769	
510	33.017	98.781	34.968	78.75	37.671	58.647	
520	35.213	96.738	37.492	77.575	40.133	58.157	
530	37.649	95.623	40.248	77.165	42.819	58.139	
540	40.36	95.339	43.306	77.393	45.821	58.435	
550	43.38	95.82	46.734	78.158	49.218	58.873	
560	46.734	97.045	50.586	79.388	53.069	59.239	
570	50.43	99.044	54.896	81.037	57.398	59.244	
580	54.449	101.92	59.666	83.107	62.172	58.447	
590	58.732	105.89	64.858	85.682	67.271	56.085	
600	63.165	111.36	70.381	89.029	72.441	50.639	
610	67.554	119.03	76.087	93.957	77.175	38.812	
620	71.583	130.08	81.741	103.55	80.398	14.882	
630	74.767	145.99	86.586	138.95	80.554	18.08	
640	76.469	166.98	85.595	131.07	77.933	41.457	
650	76.291	170.73	80.974	108.96	74.279	53.269	
660	74.551	152.38	76.393	101.61	70.528	59.156	
670	71.956	139.35	72.178	97.637	67.005	62.215	
680	69.051	130.37	68.373	94.965	63.808	63.83	
690	66.135	124.03	64.97	92.959	60.95	64.654	
700	63.347	119.4	61.936	91.359	58.412	65.025	
710	60.747	115.89	59.236	90.036	56.161	65.13	
720	58.354	113.16	56.831	88.918	54.162	65.077	
730	56.167	110.99	54.683	87.961	52.382	64.932	
740	54.174	109.23	52.76	87.134	50.791	64.735	
750	52.359	107.79	51.031	86.417	49.364	64.513	
760	50.705	106.59	49.472	85.794	48.076	64.283	
770	49.196	105.59	48.058	85.251	46.909	64.054	
780	47.816	104.76	46.773	84.779	45.847	63.833	
790	46.551	104.06	45.598	84.369	44.875	63.625	
800	45.388	103.47	44.52	84.015	43.983	63.431	
810	44.316	102.98	43.528	83.71	43.159	63.253	
820	43.325	102.56	42.611	83.449	42.395	63.092	
830	42.406	102.22	41.759	83.227	41.684	62.947	
840	41.552	101.94	40.967	83.041	41.021	62.817	
850	40.755	101.72	40.227	82.888	40.399	62.703	
860	40.011	101.54	39.533	82.763	39.814	62.603	
870	39.314	101.41	38.882	82.665	39.262	62.517	
880	38.659	101.31	38.267	82.591	38.74	62.443	
890	38.043	101.24	37.687	82.538	38.245	62.381	
900	37.461	101.21	37.137	82.505	37.774	62.33	
910	36.912	101.2	36.616	82.49	37.325	62.289	
920	36.391	101.22	36.119	82.492	36.896	62.258	
930	35.897	101.26	35.646	82.509	36.485	62.235	
940	35.427	101.31	35.193	82.539	36.09	62.221	
950	34.979	101.39	34.76	82.582	35.711	62.213	
960	34.552	101.48	34.345	82.636	35.346	62.213	
970	34.144	101.59	33.947	82.701	34.994	62.219	
980	33.754	101.7	33.564	82.776	34.654	62.231	
990	33.38	101.84	33.194	82.859	34.324	62.247	
1000	33.021	101.98	32.838	82.95	34.006	62.269	
