	65	65	70	70	75	75	
300	32.851	157.39	29.487	146.01	25.593	127.1	
310	33.084	82.278	35.042	61.188	37.722	42.45	
320	32.614	77.433	33.05	63.988	34.527	48.992	
330	29.659	132.74	26.979	120.14	24.667	100.24	
340	29.944	174.84	25.346	176.91	18.49	179.4	
350	30.152	146.24	27.027	129.48	24.772	104.04	
360	32.759	110.43	32.741	89.394	34.197	66.579	
370	44.404	82.495	46.921	63.987	48.452	45.896	
380	72.361	23.011	63.723	28.523	57.038	25.469	
390	42.885	75.62	41.334	62.326	40.931	47.8	
400	33.174	91.187	32.839	75.491	33.767	57.805	
410	29.05	106.1	28.008	89.327	28.507	68.698	
420	26.559	121.06	24.168	104.68	23.247	81.193	
430	24.741	135.98	20.797	121.87	17.64	96.14	
440	23.343	150.76	17.982	141.31	12.017	116.55	
450	22.315	165.26	16.022	163.01	7.5358	152.28	
460	21.656	179.27	15.172	174.27	6.8871	151.28	
470	21.361	167.48	15.428	152.91	9.9851	113.84	
480	21.403	155.23	16.507	134.81	13.837	95.208	
490	21.738	144.14	18.058	120.36	17.424	83.968	
500	22.313	134.3	19.815	109.03	20.573	76.163	
510	23.079	125.69	21.629	100.12	23.308	70.327	
520	23.998	118.24	23.428	93.056	25.702	65.788	
530	25.039	111.83	25.191	87.384	27.833	62.179	
540	26.188	106.34	26.92	82.791	29.775	59.273	
550	27.437	101.67	28.633	79.045	31.59	56.914	
560	28.787	97.69	30.353	75.971	33.331	54.983	
570	30.245	94.311	32.105	73.434	35.044	53.384	
580	31.822	91.441	33.918	71.322	36.77	52.035	
590	33.533	89.002	35.816	69.539	38.541	50.857	
600	35.396	86.922	37.828	67.999	40.386	49.775	
610	37.428	85.135	39.976	66.622	42.328	48.711	
620	39.65	83.578	42.282	65.327	44.381	47.581	
630	42.08	82.19	44.762	64.029	46.552	46.293	
640	44.736	80.912	47.426	62.633	48.838	44.743	
650	47.632	79.676	50.275	61.031	51.218	42.812	
660	50.775	78.411	53.295	59.088	53.657	40.37	
670	54.164	77.027	56.457	56.634	56.096	37.27	
680	57.788	75.405	59.707	53.446	58.457	33.367	
690	61.619	73.375	62.962	49.228	60.636	28.536	
700	65.607	70.67	66.099	43.591	62.519	22.717	
710	69.677	66.832	68.951	36.079	63.989	15.973	
720	73.712	61.001	71.296	26.288	64.951	8.5404	
730	77.509	51.438	72.892	14.221	65.36	0.81849	
740	80.668	34.701	73.542	0.74092	65.232	6.7226	
750	82.382	7.1353	73.217	12.516	64.638	13.678	
760	81.861	23.739	72.081	24.066	63.682	19.803	
770	79.634	44.857	70.394	33.32	62.475	25.018	
780	76.72	56.907	68.399	40.432	61.115	29.366	
790	73.648	64.034	66.273	45.832	59.679	32.947	
800	70.634	68.581	64.13	49.949	58.225	35.883	
810	67.765	71.684	62.038	53.125	56.791	38.288	
820	65.075	73.92	60.037	55.611	55.401	40.265	
830	62.574	75.603	58.145	57.585	54.072	41.896	
840	60.261	76.918	56.369	59.178	52.81	43.251	
850	58.128	77.976	54.711	60.483	51.618	44.383	
860	56.162	78.853	53.166	61.566	50.497	45.336	
870	54.351	79.598	51.729	62.478	49.444	46.145	
880	52.683	80.244	50.393	63.257	48.456	46.837	
890	51.143	80.816	49.149	63.931	47.529	47.434	
900	49.721	81.332	47.992	64.522	46.659	47.953	
910	48.406	81.805	46.912	65.046	45.842	48.408	
920	47.187	82.245	45.904	65.516	45.073	48.81	
930	46.055	82.658	44.961	65.944	44.35	49.17	
940	45.002	83.051	44.078	66.336	43.667	49.494	
950	44.021	83.429	43.249	66.7	43.023	49.788	
960	43.104	83.794	42.47	67.041	42.413	50.057	
970	42.247	84.149	41.735	67.362	41.835	50.305	
980	41.443	84.497	41.043	67.669	41.286	50.536	
990	40.688	84.839	40.387	67.962	40.764	50.752	
1000	39.978	85.176	39.767	68.244	40.267	50.956	
