	65	65	70	70	75	75	
300	31.798	82.787	32.148	69.325	33.558	53.695	
310	31.549	167.8	27.519	166.94	21.425	164.66	
320	30.071	126.03	28.402	104.78	28.707	78.631	
330	52.561	30.682	52.111	11.576	50.244	1.2553	
340	31.907	94.298	31.612	79.478	32.501	61.903	
350	30.096	140.55	26.793	131.14	23.037	114.44	
360	30.701	176.25	26.376	168.97	20.353	155.26	
370	31.506	133.24	29.738	113.1	29.546	87.231	
380	33.985	99.603	35.16	78.672	37.329	57.75	
390	46.509	76.999	49.889	57.645	51.438	39.157	
400	73.909	3.9952	65.387	21.182	58.059	22.26	
410	48.462	72.996	45.137	60.316	43.456	46.407	
420	36.105	86.707	35.297	71.669	35.784	54.913	
430	30.687	98.99	29.852	82.727	30.511	63.482	
440	27.454	111.93	25.662	95.295	25.484	73.295	
450	25.111	125.46	21.93	109.73	20.11	84.699	
460	23.294	139.44	18.601	126.57	14.409	98.96	
470	21.917	153.67	15.93	146.41	8.8765	121.1	
480	20.979	167.88	14.291	169.04	5.202	170.24	
490	20.481	178.32	13.916	167.62	6.7236	128.34	
500	20.397	165.31	14.672	146.72	10.726	101.79	
510	20.673	153.41	16.16	129.88	14.71	88.644	
520	21.237	142.83	17.997	116.92	18.247	80.252	
530	22.02	133.59	19.942	106.98	21.313	74.202	
540	22.962	125.64	21.873	99.265	23.968	69.588	
550	24.02	118.88	23.741	93.207	26.293	65.976	
560	25.163	113.16	25.54	88.405	28.367	63.122	
570	26.378	108.36	27.278	84.579	30.257	60.865	
580	27.657	104.34	28.978	81.532	32.023	59.091	
590	29.001	101.02	30.664	79.117	33.717	57.715	
600	30.417	98.289	32.361	77.222	35.383	56.664	
610	31.915	96.079	34.098	75.76	37.059	55.877	
620	33.507	94.324	35.9	74.658	38.78	55.299	
630	35.207	92.968	37.792	73.854	40.576	54.875	
640	37.031	91.964	39.801	73.295	42.477	54.55	
650	38.994	91.275	41.949	72.93	44.504	54.265	
660	41.112	90.867	44.258	72.713	46.679	53.954	
670	43.4	90.716	46.747	72.596	49.014	53.542	
680	45.87	90.804	49.433	72.53	51.515	52.937	
690	48.535	91.118	52.325	72.459	54.178	52.028	
700	51.399	91.658	55.428	72.319	56.983	50.672	
710	54.465	92.432	58.735	72.027	59.893	48.683	
720	57.725	93.47	62.231	71.471	62.844	45.82	
730	61.166	94.823	65.885	70.478	65.744	41.767	
740	64.763	96.592	69.652	68.764	68.463	36.14	
750	68.478	98.955	73.463	65.808	70.828	28.549	
760	72.258	102.26	77.213	60.535	72.634	18.804	
770	76.029	107.2	80.708	50.463	73.682	7.2725	
780	79.665	115.42	83.485	29.808	73.866	4.9044	
790	82.895	131.17	84.466	6.2057	73.237	16.255	
800	84.94	163.5	83.056	38.277	71.982	25.784	
810	84.505	154.56	80.43	54.977	70.323	33.262	
820	82.173	129.84	77.49	63.343	68.449	38.934	
830	79.27	117.85	74.553	67.948	66.495	43.185	
840	76.293	111.25	71.731	70.692	64.547	46.369	
850	73.401	107.11	69.067	72.415	62.656	48.765	
860	70.649	104.28	66.575	73.535	60.851	50.58	
870	68.061	102.21	64.258	74.276	59.147	51.963	
880	65.64	100.63	62.11	74.769	57.549	53.024	
890	63.386	99.386	60.123	75.097	56.056	53.841	
900	61.291	98.377	58.284	75.31	54.665	54.474	
910	59.347	97.547	56.584	75.444	53.371	54.966	
920	57.543	96.855	55.011	75.524	52.167	55.348	
930	55.869	96.274	53.554	75.567	51.045	55.647	
940	54.315	95.783	52.202	75.585	50.001	55.88	
950	52.87	95.366	50.947	75.586	49.026	56.063	
960	51.527	95.014	49.778	75.577	48.115	56.207	
970	50.275	94.716	48.689	75.564	47.263	56.32	
980	49.108	94.465	47.672	75.549	46.464	56.41	
990	48.017	94.257	46.72	75.535	45.714	56.482	
1000	46.997	94.085	45.828	75.523	45.008	56.541	
