	65	65	70	70	75	75	
300	36.421	83.343	36.579	68.379	37.555	52.219	
310	31.563	114.79	30.395	98.876	30.355	78.441	
320	30.604	141.73	27.459	130.53	24.183	111.83	
330	30.039	166.42	25.591	163.85	19.094	158.06	
340	29.846	170.4	25.401	163.06	19.384	148.73	
350	30.436	149.07	27.205	134.18	24.39	110.65	
360	32.274	129.87	30.712	111.35	30.439	87.403	
370	34.465	112.04	34.342	92.621	35.37	70.695	
380	36.525	99.758	37.333	80.943	38.811	61.069	
390	40.067	92.872	41.488	74.973	42.931	56.426	
400	45.669	89.627	47.554	72.052	48.62	53.7	
410	53.73	89.077	56.044	70.151	56.301	50.005	
420	64.355	90.939	66.959	66.073	65.346	40.119	
430	76.767	97.574	78.632	48.095	72.331	14.404	
440	87.215	174.37	82.123	30.837	71.97	21.725	
450	78.284	106.51	73.726	65.425	66.47	42.267	
460	69.092	99.76	65.616	72.684	60.616	50.783	
470	61.882	97.375	59.238	75.09	55.763	54.536	
480	56.328	96.252	54.333	76.129	51.939	56.385	
490	52.021	95.727	50.524	76.708	48.924	57.413	
500	48.626	95.558	47.508	77.133	46.507	58.068	
510	45.898	95.625	45.066	77.518	44.527	58.549	
520	43.662	95.856	43.046	77.909	42.869	58.948	
530	41.795	96.204	41.34	78.318	41.452	59.309	
540	40.209	96.638	39.875	78.751	40.219	59.652	
550	38.843	97.135	38.595	79.204	39.129	59.986	
560	37.649	97.677	37.462	79.674	38.152	60.315	
570	36.593	98.252	36.447	80.156	37.265	60.641	
580	35.65	98.849	35.528	80.647	36.453	60.963	
590	34.8	99.462	34.689	81.144	35.702	61.281	
600	34.028	100.08	33.916	81.643	35.004	61.593	
610	33.321	100.71	33.2	82.142	34.349	61.899	
620	32.67	101.34	32.532	82.639	33.733	62.198	
630	32.068	101.97	31.907	83.133	33.15	62.489	
640	31.508	102.6	31.318	83.623	32.596	62.773	
650	30.984	103.22	30.762	84.107	32.069	63.048	
660	30.493	103.84	30.235	84.585	31.565	63.315	
670	30.031	104.45	29.734	85.057	31.082	63.573	
680	29.595	105.05	29.257	85.523	30.618	63.823	
690	29.183	105.65	28.801	85.982	30.172	64.064	
700	28.792	106.23	28.365	86.434	29.742	64.297	
710	28.42	106.82	27.946	86.878	29.328	64.521	
720	28.067	107.39	27.545	87.316	28.927	64.737	
730	27.729	107.95	27.158	87.747	28.54	64.946	
740	27.406	108.51	26.786	88.172	28.165	65.147	
750	27.098	109.06	26.427	88.589	27.801	65.34	
760	26.802	109.6	26.081	89	27.448	65.526	
770	26.518	110.13	25.746	89.405	27.105	65.706	
780	26.246	110.66	25.422	89.803	26.772	65.878	
790	25.983	111.17	25.108	90.196	26.449	66.044	
800	25.731	111.68	24.805	90.583	26.134	66.204	
810	25.488	112.19	24.51	90.964	25.827	66.357	
820	25.254	112.68	24.224	91.339	25.528	66.505	
830	25.028	113.17	23.947	91.709	25.237	66.647	
840	24.81	113.65	23.677	92.074	24.953	66.784	
850	24.599	114.13	23.415	92.434	24.676	66.915	
860	24.395	114.59	23.16	92.79	24.406	67.042	
870	24.197	115.06	22.912	93.14	24.142	67.163	
880	24.006	115.51	22.671	93.486	23.884	67.28	
890	23.821	115.96	22.435	93.828	23.632	67.393	
900	23.642	116.4	22.206	94.165	23.386	67.501	
910	23.468	116.84	21.983	94.499	23.145	67.605	
920	23.299	117.27	21.765	94.828	22.91	67.705	
930	23.136	117.7	21.552	95.154	22.679	67.801	
940	22.977	118.12	21.345	95.475	22.454	67.893	
950	22.822	118.54	21.142	95.794	22.233	67.982	
960	22.672	118.95	20.945	96.108	22.017	68.067	
970	22.526	119.35	20.751	96.42	21.805	68.149	
980	22.385	119.75	20.563	96.728	21.598	68.228	
990	22.247	120.15	20.378	97.033	21.395	68.304	
1000	22.112	120.54	20.198	97.334	21.195	68.376	
