	65	65	70	70	75	75	
300	53.127	16.383	50.954	13.621	49.165	10.503	
310	42.744	54.183	42.941	42.635	43.305	31.536	
320	37.605	71.568	38.389	56.822	39.623	42.237	
330	35.256	82.161	35.973	65.872	37.432	49.252	
340	34.186	89.801	34.659	72.726	36.075	54.745	
350	33.823	96.096	34.004	78.676	35.24	59.718	
360	34.023	102.6	33.858	85.178	34.778	65.449	
370	33.417	110.89	32.76	93.581	33.255	72.898	
380	31.536	116.94	30.377	99.466	30.532	77.659	
390	29.81	120.52	28.26	102.72	28.181	79.817	
400	28.514	122.91	26.667	104.79	26.418	80.917	
410	27.545	124.93	25.446	106.57	25.034	81.839	
420	26.735	126.81	24.398	108.26	23.82	82.704	
430	26.015	128.55	23.455	109.83	22.715	83.446	
440	25.362	130.14	22.594	111.26	21.702	84.047	
450	24.768	131.6	21.805	112.57	20.774	84.518	
460	24.224	132.94	21.082	113.77	19.921	84.876	
470	23.727	134.18	20.417	114.87	19.138	85.14	
480	23.272	135.33	19.805	115.89	18.417	85.33	
490	22.854	136.4	19.241	116.85	17.752	85.459	
500	22.47	137.42	18.72	117.76	17.136	85.541	
510	22.116	138.37	18.236	118.63	16.563	85.584	
520	21.787	139.28	17.785	119.45	16.028	85.594	
530	21.481	140.15	17.363	120.25	15.527	85.573	
540	21.196	140.97	16.968	121.01	15.057	85.526	
550	20.929	141.76	16.596	121.74	14.615	85.452	
560	20.678	142.52	16.245	122.45	14.198	85.354	
570	20.442	143.24	15.915	123.13	13.804	85.235	
580	20.22	143.93	15.603	123.79	13.433	85.094	
590	20.011	144.6	15.307	124.43	13.082	84.934	
600	19.813	145.23	15.027	125.05	12.749	84.757	
610	19.626	145.84	14.762	125.64	12.434	84.564	
620	19.449	146.43	14.51	126.22	12.136	84.355	
630	19.281	146.99	14.27	126.78	11.852	84.134	
640	19.122	147.54	14.043	127.32	11.583	83.901	
650	18.97	148.06	13.826	127.85	11.326	83.657	
660	18.826	148.57	13.619	128.36	11.082	83.403	
670	18.689	149.05	13.421	128.86	10.85	83.139	
680	18.558	149.52	13.233	129.34	10.628	82.869	
690	18.434	149.98	13.053	129.82	10.417	82.591	
700	18.315	150.42	12.881	130.28	10.215	82.307	
710	18.202	150.84	12.716	130.73	10.022	82.017	
720	18.093	151.25	12.559	131.17	9.8368	81.722	
730	17.989	151.65	12.407	131.59	9.6599	81.423	
740	17.89	152.04	12.262	132.01	9.4905	81.121	
750	17.795	152.41	12.123	132.43	9.328	80.815	
760	17.704	152.77	11.99	132.83	9.1722	80.505	
770	17.617	153.13	11.861	133.22	9.0225	80.194	
780	17.533	153.47	11.738	133.61	8.8787	79.881	
790	17.452	153.8	11.619	133.98	8.7405	79.565	
800	17.375	154.13	11.505	134.35	8.6075	79.249	
810	17.3	154.44	11.394	134.72	8.4795	78.932	
820	17.229	154.75	11.288	135.08	8.3562	78.614	
830	17.16	155.05	11.186	135.43	8.2374	78.295	
840	17.094	155.34	11.087	135.77	8.1228	77.976	
850	17.03	155.62	10.992	136.11	8.0122	77.656	
860	16.968	155.9	10.9	136.44	7.9055	77.337	
870	16.909	156.17	10.811	136.77	7.8024	77.019	
880	16.852	156.43	10.725	137.09	7.7028	76.7	
890	16.797	156.69	10.642	137.41	7.6064	76.382	
900	16.743	156.94	10.562	137.72	7.5132	76.065	
910	16.692	157.18	10.484	138.03	7.4231	75.749	
920	16.642	157.42	10.409	138.33	7.3357	75.434	
930	16.594	157.66	10.336	138.63	7.2511	75.12	
940	16.547	157.89	10.265	138.92	7.1692	74.806	
950	16.502	158.11	10.197	139.21	7.0897	74.495	
960	16.459	158.33	10.13	139.49	7.0126	74.184	
970	16.417	158.54	10.066	139.78	6.9378	73.875	
980	16.376	158.75	10.003	140.05	6.8652	73.568	
990	16.336	158.96	9.9428	140.33	6.7947	73.261	
1000	16.298	159.16	9.8839	140.59	6.7262	72.957	
