	65	65	70	70	75	75	
300	36.911	67.731	36.943	56.293	37.866	43.368	
310	30.725	135.7	28.058	123.73	25.556	104.73	
320	30.694	176.94	26.314	172.06	19.966	162.69	
330	30.29	132.68	28.159	113.28	27.617	87.545	
340	34.936	93.664	36.268	73.505	38.351	53.679	
350	66.712	49.615	65.203	22.596	60.507	6.9426	
360	47.09	78.53	44.969	64.21	43.852	49.09	
370	35.4	98.581	34.9	83.143	35.38	65.089	
380	31.086	119.86	29.254	105.26	28.359	85.077	
390	28.139	140.27	24.399	129.19	20.546	109.16	
400	26.065	159.72	20.756	155.47	13.537	143.86	
410	24.788	178.45	18.929	176.31	10.927	162.78	
420	24.215	163.86	19.005	149.48	13.998	118.53	
430	24.276	147.86	20.455	127.46	18.665	94.703	
440	24.874	134.01	22.579	110.9	22.923	80.758	
450	25.897	122.48	24.927	98.817	26.5	71.678	
460	27.251	113.18	27.313	90.052	29.536	65.47	
470	28.883	105.86	29.708	83.737	32.23	61.179	
480	30.776	100.28	32.158	79.261	34.769	58.259	
490	32.942	96.171	34.741	76.194	37.314	56.346	
500	35.418	93.305	37.548	74.215	40.005	55.161	
510	38.254	91.497	40.676	73.075	42.968	54.453	
520	41.51	90.601	44.224	72.558	46.31	53.964	
530	45.241	90.513	48.277	72.466	50.115	53.384	
540	49.49	91.182	52.901	72.6	54.417	52.311	
550	54.276	92.629	58.12	72.721	59.166	50.153	
560	59.565	95.002	63.893	72.5	64.179	45.98	
570	65.259	98.702	70.098	71.322	69.061	38.262	
580	71.159	104.73	76.505	67.605	73.106	24.817	
590	76.894	115.84	82.664	54.909	75.299	4.7168	
600	81.598	140.14	86.366	5.188	74.96	17.106	
610	82.969	173.38	82.868	62.176	72.643	33.653	
620	80.119	137.84	77.752	74.362	69.445	43.964	
630	75.869	122.03	72.92	78.247	66.085	50.105	
640	71.583	114.15	68.577	79.769	62.889	53.802	
650	67.604	109.5	64.738	80.364	59.977	56.073	
660	64.014	106.44	61.367	80.536	57.375	57.491	
670	60.811	104.28	58.411	80.503	55.069	58.383	
680	57.967	102.67	55.815	80.373	53.029	58.945	
690	55.443	101.45	53.529	80.2	51.221	59.295	
700	53.199	100.49	51.508	80.016	49.614	59.508	
710	51.2	99.744	49.711	79.839	48.18	59.635	
720	49.412	99.152	48.106	79.679	46.892	59.705	
730	47.806	98.687	46.664	79.541	45.731	59.741	
740	46.358	98.324	45.363	79.427	44.677	59.757	
750	45.046	98.048	44.182	79.337	43.717	59.762	
760	43.853	97.843	43.104	79.273	42.836	59.762	
770	42.764	97.7	42.117	79.231	42.025	59.762	
780	41.764	97.609	41.207	79.213	41.275	59.765	
790	40.844	97.565	40.367	79.215	40.578	59.772	
800	39.994	97.56	39.586	79.237	39.927	59.784	
810	39.206	97.59	38.859	79.277	39.317	59.802	
820	38.473	97.65	38.179	79.333	38.744	59.826	
830	37.789	97.737	37.54	79.405	38.203	59.856	
840	37.148	97.848	36.94	79.49	37.69	59.892	
850	36.547	97.98	36.372	79.588	37.204	59.934	
860	35.982	98.131	35.835	79.698	36.742	59.981	
870	35.448	98.298	35.326	79.818	36.3	60.033	
880	34.944	98.481	34.841	79.948	35.878	60.089	
890	34.466	98.676	34.379	80.086	35.473	60.15	
900	34.013	98.884	33.937	80.232	35.084	60.215	
910	33.581	99.101	33.514	80.386	34.71	60.283	
920	33.17	99.329	33.109	80.546	34.35	60.354	
930	32.778	99.564	32.72	80.711	34.001	60.428	
940	32.403	99.807	32.345	80.882	33.665	60.505	
950	32.044	100.06	31.984	81.058	33.339	60.584	
960	31.7	100.31	31.636	81.238	33.022	60.665	
970	31.369	100.57	31.3	81.422	32.716	60.747	
980	31.052	100.84	30.975	81.609	32.417	60.831	
990	30.746	101.11	30.66	81.799	32.127	60.917	
1000	30.452	101.38	30.355	81.993	31.845	61.003	
