	65	65	70	70	75	75	
300	33.006	177.01	29.269	171.06	23.818	160.53	
310	32.321	109.14	32.436	87.007	34.179	63.704	
320	61.339	29.956	54.201	33.15	49.697	28.964	
330	32.074	102.01	31.328	87.504	31.681	69.365	
340	30.036	145.86	26.316	138.78	21.557	125.01	
350	29.968	172.24	25.595	162.3	20.003	143.67	
360	31.797	133.66	30.171	113.11	30.14	87.037	
370	36.027	102.36	37.151	81.939	39.048	61.026	
380	49.062	86.643	53.204	68.001	55.385	47.861	
390	84.388	5.8836	72.836	33.826	62.918	31.013	
400	51.741	80.112	47.538	65.423	45.099	50.095	
410	38.353	88.241	37.129	73.081	37.191	56.232	
420	32.448	98.077	31.524	82.248	31.988	63.579	
430	28.91	109.44	27.28	93.343	27.142	72.457	
440	26.339	121.76	23.511	106.29	22.004	82.869	
450	24.319	134.71	20.086	121.34	16.523	95.524	
460	22.738	148.05	17.182	138.99	11.032	113.26	
470	21.584	161.52	15.114	159.4	6.4962	146.77	
480	20.858	174.8	14.159	178.55	5.6757	152.13	
490	20.542	172.48	14.342	157.42	8.8123	113.38	
500	20.592	160.64	15.39	139.43	12.655	95.888	
510	20.948	149.92	16.936	125.16	16.225	85.691	
520	21.54	140.41	18.697	114.07	19.369	78.67	
530	22.309	132.11	20.508	105.42	22.105	73.421	
540	23.206	124.94	22.288	98.6	24.495	69.334	
550	24.195	118.79	24.007	93.157	26.608	66.085	
560	25.254	113.55	25.663	88.777	28.507	63.483	
570	26.372	109.09	27.265	85.236	30.249	61.395	
580	27.542	105.32	28.831	82.371	31.882	59.729	
590	28.766	102.16	30.381	80.061	33.448	58.411	
600	30.049	99.514	31.936	78.212	34.984	57.382	
610	31.398	97.33	33.519	76.749	36.521	56.591	
620	32.824	95.549	35.149	75.61	38.087	55.992	
630	34.336	94.125	36.85	74.745	39.71	55.541	
640	35.949	93.016	38.64	74.107	41.411	55.194	
650	37.673	92.189	40.539	73.654	43.212	54.907	
660	39.524	91.615	42.567	73.349	45.13	54.629	
670	41.513	91.27	44.74	73.152	47.179	54.305	
680	43.654	91.135	47.073	73.026	49.37	53.872	
690	45.956	91.195	49.58	72.929	51.705	53.253	
700	48.43	91.441	52.267	72.815	54.179	52.353	
710	51.082	91.871	55.138	72.63	56.775	51.058	
720	53.913	92.489	58.19	72.304	59.463	49.216	
730	56.921	93.312	61.41	71.744	62.193	46.637	
740	60.097	94.374	64.776	70.815	64.894	43.075	
750	63.424	95.736	68.252	69.303	67.466	38.236	
760	66.878	97.505	71.787	66.844	69.779	31.805	
770	70.422	99.876	75.306	62.761	71.672	23.56	
780	74.01	103.22	78.683	55.664	72.979	13.592	
790	77.571	108.34	81.669	42.54	73.57	2.5344	
800	80.985	117.14	83.695	18.222	73.418	8.5093	
810	83.961	134.86	83.859	15.085	72.615	18.464	
820	85.605	172.03	82.198	40.266	71.327	26.753	
830	84.703	146.06	79.7	54.021	69.731	33.321	
840	82.247	124.48	76.968	61.528	67.971	38.399	
850	79.398	114.17	74.234	65.936	66.148	42.289	
860	76.523	108.43	71.594	68.695	64.33	45.27	
870	73.737	104.78	69.086	70.503	62.56	47.562	
880	71.084	102.26	66.726	71.725	60.864	49.334	
890	68.58	100.41	64.518	72.568	59.253	50.713	
900	66.229	98.983	62.459	73.158	57.733	51.791	
910	64.031	97.854	60.543	73.572	56.306	52.638	
920	61.979	96.937	58.762	73.864	54.97	53.307	
930	60.067	96.181	57.106	74.068	53.719	53.837	
940	58.286	95.549	55.567	74.21	52.55	54.259	
950	56.626	95.017	54.135	74.308	51.457	54.596	
960	55.081	94.566	52.802	74.373	50.434	54.866	
970	53.639	94.184	51.559	74.417	49.477	55.083	
980	52.294	93.861	50.399	74.446	48.579	55.258	
990	51.038	93.587	49.314	74.465	47.736	55.4	
1000	49.863	93.356	48.298	74.478	46.944	55.516	
