	65	65	70	70	75	75	
300	33.008	163.56	29.491	155.11	24.847	140.38	
310	30.752	117.61	29.703	97.248	30.416	73.254	
320	41.794	65.572	43.64	47.754	44.847	32.517	
330	45.311	56.133	43.855	46.553	43.288	35.836	
340	32.808	92.932	32.809	76.907	33.948	58.947	
350	30.933	117.96	29.417	102.46	28.991	81.816	
360	31.027	141.93	27.88	131.41	24.465	113.69	
370	30.675	168.1	26.329	166.85	19.859	163.78	
380	28.964	168.38	24.385	159.54	18.503	142.1	
390	27.723	148.9	24.055	132.45	21.261	105.62	
400	27.424	132.65	25.166	112.1	24.905	84.715	
410	28.004	119.14	27.112	97.278	28.347	71.979	
420	29.272	108.19	29.472	86.594	31.46	63.662	
430	31.141	99.655	32.129	79.01	34.406	58.096	
440	33.619	93.236	35.146	73.705	37.422	54.336	
450	36.78	88.578	38.664	70.013	40.739	51.694	
460	40.742	85.308	42.858	67.338	44.558	49.535	
470	45.644	83.061	47.887	65.071	49.009	47.138	
480	51.603	81.476	53.836	62.464	54.075	43.56	
490	58.652	80.152	60.614	58.375	59.46	37.48	
500	66.662	78.512	67.792	50.617	64.444	27.195	
510	75.277	75.139	74.305	34.342	67.877	11.603	
520	83.825	61.851	77.863	2.8366	68.74	7.0277	
530	86.325	53.991	76.387	31.505	67.157	23.345	
540	79.258	81.67	71.979	50.867	64.228	34.704	
550	72.638	86.386	67.1	60.265	60.927	41.914	
560	66.94	88.152	62.604	65.207	57.759	46.445	
570	62.123	89.04	58.685	68.061	54.907	49.355	
580	58.072	89.583	55.328	69.843	52.408	51.284	
590	54.658	89.978	52.463	71.037	50.237	52.608	
600	51.766	90.311	50.011	71.89	48.352	53.552	
610	49.299	90.621	47.898	72.54	46.707	54.252	
620	47.176	90.93	46.063	73.065	45.262	54.792	
630	45.333	91.248	44.455	73.514	43.984	55.226	
640	43.721	91.579	43.036	73.915	42.843	55.589	
650	42.298	91.925	41.772	74.287	41.818	55.903	
660	41.033	92.285	40.637	74.641	40.89	56.183	
670	39.9	92.66	39.611	74.983	40.042	56.44	
680	38.879	93.048	38.678	75.32	39.265	56.68	
690	37.952	93.447	37.822	75.654	38.546	56.908	
700	37.106	93.855	37.034	75.985	37.878	57.127	
710	36.33	94.272	36.305	76.316	37.254	57.339	
720	35.615	94.696	35.625	76.648	36.669	57.546	
730	34.953	95.126	34.991	76.979	36.118	57.748	
740	34.338	95.56	34.395	77.31	35.596	57.947	
750	33.763	95.998	33.834	77.642	35.101	58.142	
760	33.225	96.439	33.304	77.974	34.63	58.335	
770	32.72	96.881	32.801	78.305	34.18	58.525	
780	32.244	97.325	32.324	78.636	33.75	58.711	
790	31.794	97.769	31.868	78.967	33.337	58.896	
800	31.369	98.214	31.434	79.296	32.939	59.077	
810	30.965	98.658	31.018	79.625	32.557	59.256	
820	30.58	99.101	30.618	79.953	32.187	59.433	
830	30.214	99.544	30.235	80.279	31.83	59.607	
840	29.865	99.984	29.866	80.604	31.485	59.778	
850	29.53	100.42	29.51	80.927	31.15	59.946	
860	29.21	100.86	29.167	81.249	30.824	60.112	
870	28.903	101.3	28.835	81.569	30.508	60.275	
880	28.608	101.73	28.515	81.887	30.201	60.435	
890	28.325	102.16	28.204	82.203	29.902	60.593	
900	28.052	102.59	27.902	82.518	29.611	60.748	
910	27.789	103.01	27.61	82.83	29.326	60.9	
920	27.536	103.43	27.326	83.14	29.049	61.05	
930	27.291	103.85	27.05	83.448	28.778	61.197	
940	27.054	104.27	26.781	83.755	28.513	61.342	
950	26.825	104.68	26.52	84.059	28.254	61.483	
960	26.604	105.09	26.265	84.36	28.001	61.623	
970	26.389	105.5	26.017	84.66	27.753	61.76	
980	26.181	105.91	25.775	84.958	27.511	61.894	
990	25.98	106.31	25.539	85.253	27.273	62.026	
1000	25.784	106.7	25.308	85.547	27.04	62.155	
