	65	65	70	70	75	75	
300	31.155	126.19	29.308	109.75	28.573	87.516	
310	30.139	129.16	27.958	112.79	26.896	89.936	
320	29.794	131.63	27.383	115.55	26.019	92.504	
330	29.689	134.01	27.082	118.36	25.406	95.343	
340	29.747	136.32	26.976	121.2	24.986	98.408	
350	30.065	138.75	27.166	124.31	24.85	102.07	
360	30.889	142.36	27.887	129.14	25.125	108.21	
370	30.863	149.35	27.432	138.08	23.685	118.96	
380	29.113	154.59	25.016	144.45	20.235	125.52	
390	27.365	157.16	22.756	147.32	17.338	127.3	
400	26.031	158.42	21.078	148.54	15.319	126.98	
410	25.052	159.3	19.858	149.36	13.88	126.35	
420	24.258	160.12	18.865	150.14	12.713	125.78	
430	23.57	160.87	18.007	150.88	11.712	125.14	
440	22.96	161.53	17.249	151.53	10.839	124.37	
450	22.415	162.12	16.575	152.09	10.076	123.47	
460	21.926	162.65	15.973	152.59	9.4058	122.44	
470	21.487	163.11	15.434	153.03	8.8168	121.32	
480	21.092	163.54	14.95	153.42	8.2976	120.13	
490	20.735	163.92	14.515	153.77	7.8374	118.9	
500	20.413	164.28	14.122	154.11	7.4273	117.63	
510	20.12	164.61	13.765	154.42	7.0597	116.36	
520	19.853	164.93	13.439	154.74	6.7277	115.09	
530	19.607	165.24	13.14	155.04	6.4256	113.81	
540	19.381	165.53	12.864	155.34	6.1497	112.53	
550	19.171	165.82	12.608	155.64	5.8964	111.25	
560	18.976	166.09	12.37	155.93	5.6633	109.97	
570	18.794	166.35	12.148	156.22	5.4482	108.68	
580	18.624	166.61	11.941	156.5	5.2493	107.38	
590	18.465	166.85	11.746	156.78	5.0652	106.07	
600	18.315	167.09	11.564	157.05	4.8945	104.76	
610	18.175	167.32	11.392	157.32	4.736	103.45	
620	18.042	167.54	11.23	157.58	4.5888	102.13	
630	17.916	167.75	11.076	157.84	4.4519	100.8	
640	17.798	167.95	10.932	158.09	4.3246	99.472	
650	17.686	168.15	10.794	158.33	4.206	98.14	
660	17.579	168.34	10.664	158.57	4.0956	96.807	
670	17.478	168.53	10.541	158.81	3.9927	95.475	
680	17.382	168.71	10.423	159.04	3.8968	94.147	
690	17.29	168.88	10.312	159.26	3.8074	92.82	
700	17.203	169.05	10.205	159.48	3.724	91.498	
710	17.12	169.21	10.104	159.7	3.6463	90.184	
720	17.041	169.37	10.007	159.91	3.5738	88.876	
730	16.966	169.52	9.9147	160.12	3.5062	87.577	
740	16.893	169.67	9.8264	160.32	3.4431	86.289	
750	16.824	169.81	9.7419	160.52	3.3843	85.012	
760	16.758	169.95	9.661	160.71	3.3295	83.747	
770	16.694	170.09	9.5834	160.9	3.2783	82.496	
780	16.634	170.22	9.5091	161.09	3.2307	81.259	
790	16.575	170.35	9.4378	161.27	3.1862	80.038	
800	16.519	170.47	9.3694	161.45	3.1448	78.833	
810	16.466	170.59	9.3037	161.63	3.1061	77.647	
820	16.414	170.71	9.2405	161.8	3.0702	76.478	
830	16.364	170.83	9.1798	161.97	3.0366	75.327	
840	16.316	170.94	9.1213	162.14	3.0054	74.194	
850	16.27	171.05	9.065	162.3	2.9763	73.081	
860	16.226	171.15	9.0109	162.46	2.9493	71.988	
870	16.183	171.26	8.9587	162.62	2.9241	70.915	
880	16.142	171.36	8.9082	162.77	2.9006	69.861	
890	16.102	171.46	8.8597	162.92	2.8788	68.829	
900	16.064	171.55	8.8128	163.07	2.8585	67.817	
910	16.027	171.64	8.7676	163.22	2.8397	66.825	
920	15.991	171.74	8.7239	163.36	2.8222	65.854	
930	15.957	171.82	8.6817	163.5	2.8059	64.904	
940	15.923	171.91	8.6409	163.64	2.7908	63.972	
950	15.891	172	8.6015	163.78	2.7768	63.063	
960	15.86	172.08	8.5633	163.91	2.7638	62.173	
970	15.83	172.16	8.5264	164.04	2.7517	61.302	
980	15.801	172.24	8.4907	164.17	2.7405	60.452	
990	15.772	172.32	8.4561	164.3	2.7301	59.62	
1000	15.745	172.39	8.4225	164.42	2.7206	58.807	
