	65	65	70	70	75	75	
300	32.394	142.6	29.661	129.92	27.035	110.21	
310	31.074	144.09	28	131.39	25.02	111	
320	30.436	145.45	27.156	132.9	23.914	112.27	
330	30.093	146.95	26.652	134.71	23.154	114.14	
340	29.968	148.54	26.404	136.73	22.656	116.5	
350	30.147	150.36	26.511	139.16	22.518	119.69	
360	30.873	153.43	27.227	143.44	22.915	125.83	
370	30.795	159.97	26.828	152.2	21.64	137.63	
380	29.013	164.86	24.425	158.53	18.216	145.4	
390	27.24	167.14	22.154	161.34	15.28	148.04	
400	25.885	168.14	20.46	162.46	13.205	148.22	
410	24.892	168.79	19.23	163.14	11.732	147.91	
420	24.087	169.38	18.237	163.8	10.55	147.65	
430	23.392	169.92	17.384	164.41	9.5423	147.32	
440	22.778	170.39	16.634	164.95	8.6668	146.86	
450	22.231	170.8	15.969	165.4	7.9012	146.23	
460	21.742	171.15	15.377	165.79	7.2292	145.43	
470	21.303	171.46	14.849	166.11	6.6381	144.48	
480	20.909	171.72	14.377	166.39	6.1171	143.4	
490	20.554	171.95	13.953	166.64	5.6559	142.21	
500	20.234	172.16	13.572	166.86	5.246	140.93	
510	19.944	172.36	13.227	167.07	4.8799	139.58	
520	19.68	172.54	12.913	167.27	4.5507	138.17	
530	19.438	172.72	12.626	167.46	4.2528	136.69	
540	19.215	172.89	12.363	167.65	3.9822	135.16	
550	19.009	173.05	12.12	167.84	3.7352	133.57	
560	18.818	173.2	11.894	168.02	3.5092	131.91	
570	18.64	173.35	11.684	168.21	3.3022	130.17	
580	18.474	173.5	11.489	168.38	3.1121	128.35	
590	18.318	173.63	11.306	168.56	2.9377	126.44	
600	18.173	173.77	11.134	168.73	2.7775	124.45	
610	18.035	173.9	10.973	168.89	2.6305	122.36	
620	17.906	174.02	10.822	169.05	2.4957	120.18	
630	17.785	174.14	10.679	169.21	2.3724	117.91	
640	17.669	174.25	10.544	169.36	2.2598	115.55	
650	17.561	174.36	10.417	169.51	2.1572	113.09	
660	17.457	174.47	10.296	169.66	2.0641	110.55	
670	17.359	174.57	10.182	169.8	1.9799	107.92	
680	17.266	174.67	10.073	169.94	1.9042	105.23	
690	17.178	174.76	9.97	170.07	1.8364	102.47	
700	17.094	174.85	9.8718	170.2	1.7763	99.653	
710	17.014	174.94	9.7784	170.33	1.7232	96.801	
720	16.937	175.03	9.6893	170.45	1.6768	93.92	
730	16.864	175.11	9.6042	170.57	1.6367	91.029	
740	16.794	175.19	9.5232	170.69	1.6025	88.144	
750	16.728	175.26	9.4456	170.8	1.5738	85.275	
760	16.664	175.34	9.3714	170.91	1.5501	82.439	
770	16.603	175.41	9.3004	171.02	1.5311	79.649	
780	16.544	175.48	9.2324	171.13	1.5163	76.92	
790	16.488	175.54	9.1672	171.23	1.5055	74.259	
800	16.434	175.61	9.1046	171.33	1.4981	71.676	
810	16.382	175.67	9.0446	171.43	1.4939	69.18	
820	16.332	175.73	8.987	171.52	1.4925	66.774	
830	16.284	175.79	8.9317	171.62	1.4937	64.461	
840	16.238	175.85	8.8784	171.71	1.4971	62.244	
850	16.194	175.9	8.8271	171.79	1.5024	60.122	
860	16.151	175.96	8.7778	171.88	1.5095	58.098	
870	16.11	176.01	8.7303	171.96	1.518	56.169	
880	16.071	176.06	8.6845	172.05	1.5278	54.33	
890	16.033	176.11	8.6404	172.13	1.5387	52.584	
900	15.996	176.16	8.5979	172.21	1.5506	50.923	
910	15.96	176.2	8.5568	172.28	1.5632	49.346	
920	15.926	176.25	8.5172	172.36	1.5765	47.848	
930	15.893	176.29	8.4789	172.43	1.5903	46.426	
940	15.861	176.34	8.4419	172.5	1.6045	45.074	
950	15.83	176.38	8.4063	172.57	1.6191	43.794	
960	15.8	176.42	8.3717	172.64	1.6339	42.575	
970	15.771	176.46	8.3383	172.7	1.6489	41.418	
980	15.743	176.49	8.306	172.77	1.664	40.32	
990	15.715	176.53	8.2747	172.83	1.6792	39.275	
1000	15.689	176.57	8.2444	172.9	1.6944	38.279	
