	65	65	70	70	75	75	
300	31.425	116.26	30.584	94.196	31.678	69.386	
310	31.177	86.159	31.33	72.509	32.622	56.355	
320	30.616	163.62	26.425	161.97	20.176	157.85	
330	30.023	133.68	27.829	113.02	27.469	85.993	
340	42.682	71.368	45.963	50.463	47.77	32.41	
350	39.352	75.868	38.179	63.605	38.299	49.437	
360	31.718	118.29	29.995	105.25	28.966	86.733	
370	30.713	162.05	26.454	161.23	20.073	158.61	
380	29.105	157.49	25.248	141.74	21.806	115.44	
390	28.995	123.65	27.988	100.63	29.2	74.087	
400	31.956	97.82	33.526	75.964	36.236	54.907	
410	41.038	79.1	44.469	59.707	46.864	41.635	
420	63.316	50.797	63.655	22.087	59.585	4.4972	
430	63.826	50.683	55.855	45.386	50.771	36.514	
440	44.599	75.522	41.972	62.387	40.975	47.894	
450	35.514	86.126	34.61	71.074	35.117	54.293	
460	30.701	95.839	29.901	79.572	30.669	60.652	
470	27.59	105.94	26.175	88.932	26.507	67.594	
480	25.282	116.52	22.862	99.415	22.222	75.218	
490	23.445	127.52	19.813	111.3	17.711	83.743	
500	21.962	138.86	17.071	125.02	13.046	93.926	
510	20.8	150.43	14.793	141.02	8.4421	108.41	
520	19.953	162.05	13.192	159.43	4.4812	139.1	
530	19.415	173.51	12.443	179.3	3.7006	149.04	
540	19.174	175.43	12.569	161.39	6.6676	109.46	
550	19.199	164.98	13.396	144.49	10.131	94.246	
560	19.454	155.32	14.67	130.68	13.374	85.54	
570	19.897	146.53	16.173	119.68	16.293	79.432	
580	20.486	138.64	17.762	110.91	18.889	74.722	
590	21.186	131.62	19.356	103.83	21.197	70.914	
600	21.97	125.42	20.914	98.05	23.258	67.759	
610	22.817	119.95	22.42	93.267	25.112	65.11	
620	23.713	115.15	23.872	89.27	26.799	62.869	
630	24.648	110.93	25.275	85.907	28.354	60.968	
640	25.619	107.24	26.638	83.062	29.807	59.352	
650	26.624	104	27.973	80.648	31.185	57.981	
660	27.665	101.18	29.293	78.595	32.512	56.816	
670	28.744	98.706	30.61	76.849	33.809	55.829	
680	29.867	96.555	31.938	75.363	35.094	54.99	
690	31.039	94.686	33.288	74.099	36.384	54.274	
700	32.267	93.068	34.673	73.024	37.694	53.655	
710	33.558	91.671	36.106	72.106	39.038	53.108	
720	34.921	90.472	37.597	71.319	40.427	52.608	
730	36.362	89.448	39.158	70.634	41.873	52.127	
740	37.891	88.578	40.799	70.028	43.385	51.638	
750	39.517	87.843	42.53	69.472	44.97	51.108	
760	41.246	87.225	44.36	68.941	46.632	50.503	
770	43.089	86.71	46.296	68.404	48.373	49.783	
780	45.051	86.28	48.344	67.83	50.193	48.904	
790	47.141	85.92	50.506	67.181	52.085	47.813	
800	49.362	85.616	52.783	66.414	54.037	46.451	
810	51.719	85.353	55.17	65.475	56.032	44.748	
820	54.214	85.114	57.659	64.296	58.044	42.627	
830	56.843	84.881	60.235	62.791	60.039	39.999	
840	59.605	84.633	62.875	60.841	61.973	36.77	
850	62.489	84.343	65.547	58.288	63.795	32.852	
860	65.484	83.977	68.206	54.907	65.443	28.175	
870	68.574	83.479	70.791	50.386	66.852	22.716	
880	71.739	82.765	73.215	44.299	67.958	16.534	
890	74.953	81.681	75.358	36.128	68.709	9.7933	
900	78.188	79.911	77.059	25.414	69.076	2.7637	
910	81.406	76.691	78.132	12.213	69.059	4.2269	
920	84.539	69.566	78.435	2.3461	68.69	10.866	
930	87.335	45.929	77.961	16.294	68.021	16.922	
940	87.808	33.84	76.859	28.077	67.118	22.273	
950	85.365	67.087	75.335	37.276	66.045	26.893	
960	82.562	75.951	73.569	44.219	64.859	30.823	
970	79.79	79.727	71.689	49.432	63.608	34.134	
980	77.114	81.753	69.776	53.378	62.327	36.912	
990	74.555	82.985	67.881	56.406	61.045	39.24	
1000	72.122	83.798	66.035	58.763	59.78	41.192	
