	65	65	70	70	75	75	
300	35.781	82.243	35.332	69.736	35.99	54.791	
310	31.346	161.35	27.374	159.82	21.408	155.98	
320	30.86	131.58	29.08	110.28	29.153	83.516	
330	47.673	73.415	51.669	51.369	53.02	31.265	
340	39.618	79.777	38.253	66.884	38.229	52.094	
350	31.412	118.55	29.516	106.01	28.246	87.786	
360	30.756	160.55	26.494	160.29	20.075	158.67	
370	30.962	155.56	27.733	138.79	25.113	112.82	
380	31.58	119.5	31.282	96.893	32.773	71.892	
390	35.612	95.929	37.684	75.485	40.256	55.532	
400	48.202	83.208	52.86	63.7	55.207	43.193	
410	79.527	50.713	74.668	9.7375	64.808	20.849	
420	59.663	77.692	52.786	62.929	48.463	48.203	
430	42.578	85.446	40.265	70.364	39.506	53.975	
440	34.948	92.728	33.818	77.139	34.118	59.364	
450	30.612	101.51	29.349	85.424	29.623	65.858	
460	27.6	111.46	25.568	95.233	25.125	73.405	
470	25.256	122.27	22.099	106.65	20.352	82.055	
480	23.361	133.75	18.917	120	15.321	92.374	
490	21.852	145.71	16.179	135.81	10.258	106.51	
500	20.725	157.95	14.14	154.41	5.7447	133.47	
510	19.984	170.19	13.056	175.12	4.0637	161.72	
520	19.616	177.91	13.011	164.24	6.8286	114.86	
530	19.588	166.66	13.828	146.09	10.518	96.925	
540	19.848	156.3	15.19	131.4	14.002	87.168	
550	20.339	146.97	16.821	119.9	17.115	80.557	
560	21.005	138.7	18.542	110.9	19.857	75.598	
570	21.797	131.46	20.258	103.78	22.27	71.688	
580	22.68	125.17	21.923	98.061	24.406	68.53	
590	23.626	119.73	23.522	93.423	26.317	65.95	
600	24.62	115.04	25.056	89.631	28.051	63.836	
610	25.652	111.02	26.534	86.517	29.649	62.107	
620	26.716	107.57	27.97	83.959	31.147	60.704	
630	27.814	104.63	29.378	81.864	32.577	59.578	
640	28.946	102.14	30.775	80.161	33.967	58.69	
650	30.119	100.05	32.177	78.793	35.341	58.007	
660	31.338	98.311	33.599	77.713	36.722	57.496	
670	32.611	96.888	35.057	76.883	38.128	57.131	
680	33.946	95.749	36.567	76.27	39.58	56.883	
690	35.351	94.866	38.141	75.844	41.093	56.726	
700	36.835	94.218	39.796	75.581	42.684	56.631	
710	38.407	93.786	41.544	75.455	44.367	56.567	
720	40.076	93.552	43.399	75.444	46.153	56.501	
730	41.852	93.506	45.373	75.526	48.054	56.395	
740	43.741	93.638	47.475	75.681	50.076	56.205	
750	45.751	93.944	49.716	75.886	52.222	55.878	
760	47.887	94.422	52.102	76.118	54.491	55.351	
770	50.154	95.076	54.636	76.35	56.875	54.544	
780	52.552	95.918	57.319	76.552	59.356	53.353	
790	55.081	96.968	60.146	76.688	61.908	51.647	
800	57.733	98.257	63.109	76.707	64.49	49.25	
810	60.499	99.836	66.191	76.54	67.044	45.934	
820	63.363	101.78	69.373	76.078	69.492	41.403	
830	66.301	104.21	72.625	75.138	71.728	35.315	
840	69.281	107.33	75.912	73.378	73.619	27.355	
850	72.258	111.44	79.182	70.065	75.008	17.441	
860	75.169	117.09	82.35	63.332	75.756	6.0266	
870	77.909	125.22	85.191	47.246	75.795	5.7983	
880	80.302	137.43	86.808	5.114	75.177	16.746	
890	82.035	155.67	85.718	42.215	74.044	25.984	
900	82.676	179.5	83.244	61.391	72.567	33.325	
910	82.042	157.3	80.524	69.218	70.89	38.981	
920	80.474	140.17	77.822	73.075	69.121	43.29	
930	78.43	128.8	75.213	75.207	67.331	46.569	
940	76.199	121.21	72.726	76.457	65.568	49.074	
950	73.928	115.91	70.372	77.209	63.859	50.997	
960	71.69	112.05	68.153	77.656	62.222	52.482	
970	69.523	109.11	66.068	77.908	60.665	53.633	
980	67.447	106.82	64.113	78.032	59.192	54.529	
990	65.471	104.97	62.283	78.07	57.802	55.227	
1000	63.599	103.45	60.569	78.049	56.494	55.771	
