	65	65	70	70	75	75	
300	35.323	94.993	36.176	75.399	37.875	55.591	
310	62.391	8.9123	57.997	2.3447	53.938	6.3448	
320	37.701	77.056	37.653	63.039	38.437	48.023	
330	31.835	102.97	31.344	86.658	32.078	67.298	
340	30.524	125.51	28.427	110.98	27.176	90.194	
350	30.208	146.56	26.623	137.17	22.427	120.26	
360	30.683	167.59	26.353	166.14	19.916	162.69	
370	30.699	169.14	26.525	161	20.963	145.75	
380	29.443	148.9	26.064	133.31	23.288	108.5	
390	28.639	133	26.444	113.28	25.999	86.883	
400	28.658	120.29	27.645	98.95	28.645	73.838	
410	29.421	109.95	29.404	88.51	31.197	65.329	
420	30.767	101.57	31.518	80.772	33.686	59.43	
430	32.64	94.883	33.949	75.01	36.217	55.203	
440	35.06	89.6	36.754	70.651	38.929	52.027	
450	38.087	85.402	40.027	67.191	41.942	49.386	
460	41.8	81.952	43.856	64.142	45.34	46.769	
470	46.277	78.892	48.293	60.974	49.129	43.613	
480	51.564	75.799	53.309	57.031	53.193	39.265	
490	57.627	72.082	58.721	51.398	57.243	32.994	
500	64.29	66.727	64.111	42.719	60.796	24.17	
510	71.129	57.524	68.721	29.203	63.27	12.77	
520	77.205	38.884	71.493	10.026	64.234	0.027302	
530	80.297	1.8797	71.651	11.322	63.696	12.178	
540	78.347	36.343	69.592	28.888	62.075	22.169	
550	73.796	56.025	66.413	40.855	59.887	29.688	
560	68.918	65.574	62.952	48.614	57.525	35.137	
570	64.398	70.893	59.621	53.735	55.212	39.06	
580	60.393	74.236	56.578	57.247	53.055	41.915	
590	56.902	76.541	53.861	59.759	51.092	44.032	
600	53.874	78.251	51.458	61.63	49.326	45.635	
610	51.246	79.595	49.337	63.077	47.743	46.88	
620	48.956	80.706	47.462	64.238	46.325	47.869	
630	46.951	81.663	45.797	65.199	45.05	48.676	
640	45.186	82.512	44.313	66.02	43.9	49.349	
650	43.621	83.287	42.982	66.739	42.857	49.923	
660	42.227	84.008	41.781	67.384	41.907	50.424	
670	40.977	84.689	40.692	67.974	41.036	50.868	
680	39.849	85.342	39.699	68.522	40.234	51.271	
690	38.827	85.972	38.788	69.039	39.493	51.639	
700	37.895	86.585	37.949	69.53	38.803	51.981	
710	37.041	87.184	37.173	70.003	38.16	52.303	
720	36.256	87.772	36.452	70.459	37.556	52.607	
730	35.531	88.35	35.778	70.903	36.988	52.897	
740	34.859	88.92	35.147	71.337	36.451	53.175	
750	34.233	89.483	34.554	71.762	35.943	53.443	
760	33.649	90.039	33.995	72.179	35.459	53.703	
770	33.102	90.59	33.465	72.589	34.999	53.955	
780	32.587	91.135	32.964	72.994	34.558	54.2	
790	32.103	91.675	32.486	73.393	34.137	54.439	
800	31.646	92.21	32.031	73.787	33.732	54.673	
810	31.213	92.74	31.597	74.177	33.342	54.901	
820	30.803	93.265	31.181	74.563	32.967	55.125	
830	30.413	93.786	30.782	74.944	32.605	55.344	
840	30.041	94.302	30.399	75.322	32.254	55.559	
850	29.687	94.814	30.03	75.696	31.915	55.769	
860	29.349	95.321	29.675	76.067	31.586	55.976	
870	29.025	95.823	29.332	76.434	31.267	56.179	
880	28.715	96.321	29.001	76.798	30.957	56.378	
890	28.417	96.815	28.681	77.158	30.655	56.574	
900	28.132	97.305	28.37	77.516	30.361	56.766	
910	27.857	97.79	28.07	77.87	30.075	56.954	
920	27.592	98.27	27.778	78.221	29.796	57.14	
930	27.337	98.746	27.495	78.568	29.523	57.322	
940	27.091	99.218	27.22	78.913	29.257	57.501	
950	26.854	99.686	26.952	79.255	28.997	57.676	
960	26.624	100.15	26.692	79.594	28.742	57.849	
970	26.402	100.61	26.438	79.93	28.493	58.019	
980	26.188	101.06	26.19	80.264	28.249	58.185	
990	25.98	101.51	25.949	80.594	28.01	58.349	
1000	25.778	101.96	25.714	80.922	27.776	58.51	
