	65	65	70	70	75	75	
300	31.148	126.45	29.264	112.22	28.118	91.942	
310	31.652	173.79	27.544	173.86	21.323	173.62	
320	30.288	144.25	27.142	128.39	24.725	104.06	
330	31.207	101.28	31.635	80.123	33.605	58.439	
340	50.838	49.723	51.424	32.042	50.595	18.933	
350	45.308	64.307	43.722	52.953	43.082	40.591	
360	34.451	94.059	34.281	78.363	35.14	60.557	
370	31.884	119.63	30.294	104.78	29.628	84.689	
380	29.388	142.9	25.838	132.23	22.018	113.4	
390	27.254	163.04	22.177	159.3	15.092	149.84	
400	25.781	178.81	20.168	173.83	12.423	161.68	
410	24.995	162.01	19.911	148.7	14.756	120.55	
420	24.788	146.62	20.926	127.42	18.806	96.092	
430	25.086	132.96	22.648	110.72	22.703	81.125	
440	25.824	121.22	24.69	98.05	26.075	71.144	
450	26.946	111.4	26.869	88.521	28.997	64.132	
460	28.411	103.36	29.139	81.356	31.63	59.066	
470	30.211	96.892	31.528	75.956	34.135	55.344	
480	32.363	91.746	34.097	71.862	36.654	52.549	
490	34.904	87.684	36.927	68.706	39.305	50.345	
500	37.891	84.473	40.1	66.163	42.186	48.423	
510	41.389	81.89	43.694	63.922	45.364	46.459	
520	45.461	79.71	47.761	61.642	48.857	44.078	
530	50.155	77.69	52.308	58.906	52.613	40.83	
540	55.48	75.527	57.262	55.145	56.471	36.174	
550	61.377	72.769	62.423	49.498	60.137	29.523	
560	67.688	68.576	67.399	40.618	63.193	20.452	
570	74.102	60.948	71.527	26.694	65.186	9.1564	
580	79.953	43.813	73.891	6.98	65.832	3.1417	
590	83.214	1.6228	73.852	14.682	65.196	14.653	
600	81.14	44.251	71.81	32.2	63.635	24.146	
610	76.579	63.668	68.758	43.989	61.569	31.383	
620	71.836	72.028	65.429	51.576	59.323	36.705	
630	67.444	76.423	62.19	56.553	57.093	40.587	
640	63.513	79.081	59.191	59.938	54.983	43.435	
650	60.041	80.857	56.478	62.331	53.036	45.552	
660	56.988	82.136	54.049	64.085	51.262	47.152	
670	54.306	83.118	51.882	65.415	49.656	48.384	
680	51.944	83.913	49.95	66.458	48.205	49.351	
690	49.857	84.586	48.222	67.301	46.892	50.126	
700	48.004	85.178	46.672	68.003	45.702	50.759	
710	46.352	85.716	45.277	68.604	44.62	51.287	
720	44.872	86.216	44.014	69.131	43.631	51.737	
730	43.539	86.691	42.866	69.604	42.724	52.128	
740	42.333	87.148	41.818	70.038	41.889	52.473	
750	41.236	87.593	40.856	70.442	41.117	52.784	
760	40.235	88.031	39.97	70.824	40.4	53.067	
770	39.317	88.462	39.151	71.188	39.731	53.33	
780	38.471	88.89	38.389	71.54	39.105	53.576	
790	37.69	89.315	37.68	71.882	38.517	53.808	
800	36.965	89.739	37.016	72.217	37.963	54.03	
810	36.29	90.162	36.393	72.545	37.439	54.243	
820	35.66	90.584	35.806	72.869	36.943	54.449	
830	35.071	91.006	35.252	73.189	36.47	54.649	
840	34.517	91.427	34.727	73.506	36.02	54.844	
850	33.996	91.847	34.229	73.82	35.59	55.034	
860	33.504	92.267	33.755	74.132	35.178	55.22	
870	33.038	92.687	33.303	74.442	34.782	55.403	
880	32.597	93.105	32.871	74.75	34.402	55.583	
890	32.178	93.523	32.457	75.057	34.035	55.76	
900	31.78	93.94	32.061	75.362	33.682	55.935	
910	31.4	94.355	31.68	75.666	33.34	56.107	
920	31.037	94.77	31.313	75.968	33.009	56.276	
930	30.69	95.183	30.96	76.269	32.689	56.444	
940	30.358	95.595	30.619	76.569	32.378	56.609	
950	30.039	96.005	30.289	76.867	32.076	56.772	
960	29.734	96.413	29.971	77.164	31.782	56.933	
970	29.439	96.82	29.662	77.459	31.496	57.092	
980	29.157	97.224	29.364	77.753	31.217	57.248	
990	28.884	97.627	29.073	78.046	30.946	57.403	
1000	28.621	98.028	28.792	78.337	30.68	57.556	
