	65	65	70	70	75	75	
300	33.795	140.22	30.313	138.1	25.158	134.08	
310	31.524	153.52	27.129	156.77	20.427	162.69	
320	30.267	167.01	25.644	176.28	19.31	194.56	
330	29.771	180.18	25.576	194.92	21.112	221.61	
340	29.933	192.34	26.594	211.01	24.21	240.61	
350	30.739	203.16	28.404	224.03	27.628	253.44	
360	32.354	213.22	31.035	234.89	31.341	262.78	
370	33.687	224.56	33.324	246.42	34.441	-87.59	
380	33.738	233.36	34.078	254.92	35.772	-80.729	
390	33.822	238.93	34.702	259.84	36.78	-77.182	
400	34.252	242.5	35.571	262.56	37.916	-75.622	
410	35.005	244.79	36.709	263.9	39.265	-75.296	
420	35.981	246.16	38.056	264.27	40.825	-75.836	
430	37.128	246.72	39.586	263.81	42.609	-77.094	
440	38.429	246.57	41.303	262.63	44.651	-78.992	
450	39.878	245.75	43.22	260.77	46.994	-81.486	
460	41.469	244.31	45.345	258.25	49.676	-84.56	
470	43.196	242.26	47.681	255.06	52.727	-88.239	
480	45.042	239.62	50.218	251.18	56.159	267.4	
490	46.987	236.38	52.927	246.53	59.953	262.19	
500	48.996	232.52	55.754	240.98	64.048	255.8	
510	51.023	228.01	58.612	234.38	68.312	247.62	
520	53.008	222.83	61.375	226.52	72.507	236.45	
530	54.881	216.96	63.882	217.23	76.208	220.19	
540	56.561	210.41	65.937	206.41	78.683	196.45	
550	57.969	203.25	67.354	194.29	79.091	167.65	
560	59.035	195.62	68	181.48	77.45	142.91	
570	59.713	187.72	67.858	168.87	74.675	125.99	
580	59.987	179.8	67.034	157.3	71.531	114.75	
590	59.874	172.11	65.704	147.23	68.397	106.89	
600	59.421	164.87	64.055	138.74	65.434	101.07	
610	58.691	158.22	62.24	131.69	62.702	96.536	
620	57.753	152.23	60.371	125.83	60.217	92.881	
630	56.671	146.9	58.52	120.94	57.969	89.851	
640	55.5	142.2	56.732	116.84	55.941	87.288	
650	54.285	138.08	55.031	113.36	54.112	85.088	
660	53.06	134.47	53.429	110.38	52.46	83.176	
670	51.846	131.31	51.928	107.81	50.964	81.501	
680	50.662	128.53	50.528	105.59	49.605	80.023	
690	49.518	126.1	49.224	103.65	48.367	78.711	
700	48.421	123.96	48.01	101.95	47.234	77.541	
710	47.372	122.07	46.879	100.44	46.195	76.494	
720	46.375	120.4	45.825	99.118	45.237	75.554	
730	45.427	118.92	44.841	97.941	44.351	74.708	
740	44.529	117.62	43.92	96.894	43.529	73.944	
750	43.678	116.46	43.058	95.962	42.763	73.255	
760	42.871	115.43	42.248	95.13	42.048	72.63	
770	42.106	114.52	41.487	94.388	41.377	72.064	
780	41.381	113.7	40.769	93.724	40.746	71.551	
790	40.694	112.99	40.091	93.131	40.151	71.085	
800	40.04	112.35	39.449	92.601	39.588	70.662	
810	39.42	111.79	38.841	92.128	39.055	70.277	
820	38.829	111.29	38.263	91.706	38.548	69.927	
830	38.266	110.85	37.712	91.331	38.064	69.609	
840	37.73	110.47	37.188	90.997	37.603	69.32	
850	37.217	110.13	36.686	90.702	37.161	69.057	
860	36.728	109.84	36.207	90.441	36.737	68.818	
870	36.26	109.59	35.747	90.212	36.331	68.601	
880	35.811	109.38	35.306	90.011	35.939	68.404	
890	35.381	109.2	34.882	89.837	35.562	68.226	
900	34.968	109.05	34.474	89.688	35.198	68.064	
910	34.571	108.92	34.08	89.561	34.846	67.918	
920	34.19	108.83	33.701	89.454	34.505	67.786	
930	33.823	108.76	33.335	89.366	34.175	67.668	
940	33.469	108.71	32.98	89.295	33.854	67.561	
950	33.127	108.68	32.637	89.241	33.543	67.465	
960	32.798	108.67	32.305	89.201	33.241	67.38	
970	32.48	108.67	31.982	89.175	32.946	67.304	
980	32.172	108.69	31.669	89.162	32.659	67.237	
990	31.875	108.73	31.365	89.161	32.379	67.178	
1000	31.586	108.78	31.069	89.17	32.107	67.126	
