	65	65	70	70	75	75	
300	42.534	94.419	41.414	78.168	41.079	60.611	
310	38.007	97.978	37.254	82.999	37.34	65.588	
320	35.163	106.11	34.137	91.819	33.97	73.909	
330	33.176	116.43	31.475	103.2	30.462	84.972	
340	31.773	127.95	29.185	116.66	26.772	99.081	
350	30.974	140.27	27.501	132.18	23.298	117.53	
360	31.023	154.04	26.941	150.82	21.062	143.76	
370	30.649	171.19	26.184	174.85	19.53	181.56	
380	28.931	186.53	24.334	196.75	18.57	216.63	
390	27.49	198.78	23.246	214.15	19.334	241.53	
400	26.674	209.06	23.1	228.09	21.005	258.06	
410	26.392	218.13	23.626	239.49	22.99	269.44	
420	26.447	226.27	24.499	248.93	24.952	-82.207	
430	26.73	233.5	25.539	256.71	26.77	-75.851	
440	27.186	239.86	26.661	263.12	28.436	-70.893	
450	27.785	245.43	27.832	268.41	29.976	-66.961	
460	28.508	250.28	29.039	-87.209	31.427	-63.801	
470	29.348	254.5	30.286	-83.564	32.823	-61.237	
480	30.301	258.16	31.58	-80.521	34.198	-59.136	
490	31.369	261.34	32.937	-77.966	35.582	-57.396	
500	32.559	264.09	34.373	-75.808	37.001	-55.933	
510	33.882	266.48	35.905	-73.967	38.479	-54.672	
520	35.348	268.56	37.552	-72.371	40.039	-53.544	
530	36.972	-89.614	39.332	-70.954	41.698	-52.48	
540	38.771	-88.004	41.264	-69.649	43.473	-51.41	
550	40.761	-86.558	43.365	-68.388	45.373	-50.256	
560	42.96	-85.228	45.647	-67.097	47.401	-48.933	
570	45.385	-83.966	48.118	-65.69	49.549	-47.341	
580	48.049	-82.712	50.779	-64.067	51.8	-45.37	
590	50.961	-81.401	53.618	-62.102	54.116	-42.89	
600	54.124	-79.949	56.608	-59.635	56.442	-39.762	
610	57.53	-78.242	59.7	-56.452	58.701	-35.843	
620	61.156	-76.117	62.815	-52.271	60.794	-31.009	
630	64.96	-73.322	65.839	-46.729	62.607	-25.2	
640	68.872	-69.428	68.611	-39.387	64.024	-18.474	
650	72.779	-63.662	70.92	-29.86	64.95	-11.057	
660	76.49	-54.532	72.523	-18.115	65.334	-3.3373	
670	79.641	-39.257	73.221	-4.9034	65.188	4.2211	
680	81.533	-14.758	72.961	8.2544	64.576	11.213	
690	81.394	14.341	71.88	19.887	63.6	17.388	
700	79.469	36.46	70.223	29.326	62.37	22.66	
710	76.681	49.873	68.231	36.65	60.983	27.065	
720	73.629	57.987	66.088	42.25	59.518	30.702	
730	70.58	63.212	63.915	46.542	58.033	33.69	
740	67.648	66.799	61.785	49.869	56.568	36.144	
750	64.884	69.396	59.74	52.485	55.148	38.165	
760	62.305	71.363	57.804	54.573	53.789	39.839	
770	59.916	72.91	55.985	56.267	52.499	41.232	
780	57.71	74.165	54.286	57.662	51.281	42.402	
790	55.676	75.214	52.702	58.829	50.135	43.391	
800	53.804	76.11	51.23	59.819	49.06	44.235	
810	52.08	76.895	49.86	60.671	48.051	44.961	
820	50.49	77.595	48.587	61.414	47.105	45.591	
830	49.024	78.229	47.402	62.07	46.218	46.143	
840	47.67	78.814	46.298	62.658	45.385	46.63	
850	46.416	79.359	45.267	63.19	44.602	47.065	
860	45.254	79.875	44.304	63.678	43.864	47.457	
870	44.174	80.365	43.403	64.129	43.169	47.812	
880	43.17	80.837	42.557	64.55	42.513	48.138	
890	42.233	81.293	41.763	64.948	41.892	48.439	
900	41.358	81.737	41.015	65.325	41.304	48.718	
910	40.538	82.172	40.309	65.685	40.745	48.981	
920	39.77	82.598	39.643	66.032	40.214	49.228	
930	39.048	83.017	39.012	66.368	39.709	49.463	
940	38.368	83.431	38.413	66.694	39.226	49.687	
950	37.727	83.841	37.845	67.013	38.765	49.902	
960	37.122	84.247	37.304	67.324	38.323	50.109	
970	36.549	84.65	36.788	67.63	37.9	50.31	
980	36.006	85.05	36.296	67.931	37.494	50.504	
990	35.49	85.448	35.825	68.228	37.103	50.694	
1000	35.001	85.844	35.375	68.521	36.727	50.879	
