	65	65	70	70	75	75	
300	32.756	158.61	28.785	162.5	22.695	169.41	
310	30.979	172.22	26.676	181.84	20.856	200	
320	30.29	185.14	26.372	199.84	22.267	225.52	
330	30.303	197.05	27.178	215.43	24.986	243.87	
340	30.85	207.56	28.641	228.05	27.936	256.53	
350	31.895	216.58	30.552	237.92	30.831	265.3	
360	33.612	224.76	33.046	246.06	33.914	-88.149	
370	35.064	234.05	35.221	254.92	36.544	-81.089	
380	35.356	241.13	36.093	261.4	37.819	-76.087	
390	35.69	245.41	36.9	264.94	38.931	-73.678	
400	36.364	247.94	37.982	266.66	40.248	-72.857	
410	37.374	249.33	39.377	267.21	41.855	-73.061	
420	38.65	249.89	41.053	266.9	43.771	-73.994	
430	40.154	249.7	43.001	265.86	46.026	-75.522	
440	41.874	248.83	45.233	264.14	48.664	-77.566	
450	43.807	247.3	47.764	261.77	51.731	-80.075	
460	45.944	245.12	50.6	258.72	55.263	-83.028	
470	48.268	242.26	53.732	254.94	59.276	-86.448	
480	50.748	238.69	57.125	250.27	63.752	269.56	
490	53.333	234.31	60.706	244.46	68.628	264.7	
500	55.949	229.02	64.348	237.13	73.778	258.25	
510	58.494	222.7	67.853	227.68	78.976	248	
520	60.841	215.24	70.927	215.36	83.69	225.41	
530	62.841	206.6	73.181	199.67	85.625	165.41	
540	64.347	196.9	74.225	181.38	82.654	119.4	
550	65.245	186.49	73.909	163.03	78.414	103.13	
560	65.488	175.94	72.467	147.26	74.249	95.128	
570	65.112	165.85	70.33	134.95	70.405	90.053	
580	64.223	156.69	67.87	125.66	66.931	86.364	
590	62.96	148.69	65.329	118.6	63.824	83.468	
600	61.456	141.87	62.845	113.12	61.057	81.088	
610	59.822	136.12	60.486	108.78	58.597	79.077	
620	58.14	131.3	58.283	105.26	56.407	77.346	
630	56.468	127.25	56.245	102.37	54.453	75.839	
640	54.841	123.84	54.37	99.947	52.704	74.514	
650	53.282	120.95	52.649	97.898	51.133	73.344	
660	51.801	118.49	51.069	96.147	49.715	72.305	
670	50.404	116.38	49.618	94.641	48.431	71.38	
680	49.092	114.58	48.283	93.337	47.262	70.554	
690	47.862	113.03	47.054	92.203	46.194	69.816	
700	46.71	111.68	45.918	91.213	45.213	69.155	
710	45.632	110.52	44.866	90.348	44.309	68.562	
720	44.622	109.52	43.889	89.59	43.472	68.031	
730	43.676	108.64	42.979	88.925	42.694	67.555	
740	42.789	107.89	42.13	88.343	41.969	67.128	
750	41.955	107.23	41.335	87.833	41.29	66.746	
760	41.171	106.67	40.588	87.387	40.652	66.403	
770	40.433	106.19	39.886	86.999	40.052	66.096	
780	39.736	105.77	39.224	86.661	39.484	65.822	
790	39.078	105.42	38.597	86.369	38.947	65.577	
800	38.455	105.13	38.004	86.118	38.436	65.359	
810	37.865	104.88	37.44	85.905	37.949	65.165	
820	37.304	104.68	36.903	85.725	37.485	64.994	
830	36.772	104.52	36.392	85.575	37.041	64.842	
840	36.264	104.4	35.903	85.453	36.615	64.709	
850	35.78	104.31	35.435	85.355	36.206	64.592	
860	35.318	104.25	34.987	85.281	35.813	64.491	
870	34.877	104.21	34.557	85.227	35.434	64.404	
880	34.454	104.2	34.143	85.193	35.068	64.329	
890	34.048	104.22	33.745	85.175	34.714	64.266	
900	33.66	104.25	33.361	85.174	34.371	64.214	
910	33.286	104.3	32.99	85.187	34.039	64.171	
920	32.927	104.37	32.632	85.214	33.717	64.137	
930	32.581	104.46	32.286	85.252	33.405	64.112	
940	32.248	104.56	31.95	85.302	33.1	64.093	
950	31.926	104.67	31.625	85.363	32.804	64.082	
960	31.616	104.79	31.31	85.433	32.516	64.077	
970	31.316	104.93	31.003	85.511	32.234	64.077	
980	31.026	105.08	30.705	85.598	31.96	64.083	
990	30.746	105.23	30.416	85.692	31.692	64.094	
1000	30.474	105.39	30.134	85.793	31.43	64.108	
