	65	65	70	70	75	75	
300	39.201	237.4	40.047	255.55	41.429	-83.183	
310	40.2	238.44	41.575	255.23	43.364	-84.823	
320	41.814	237.11	43.758	252.19	46.055	-89.296	
330	43.784	233.7	46.404	246.64	49.494	263.4	
340	45.932	228.26	49.343	238.48	53.625	252.71	
350	48.042	220.77	52.24	227.37	58.032	237.35	
360	49.811	210.89	54.497	212.41	61.528	214.47	
370	51.595	198.29	56.545	192.69	63.858	181.79	
380	53.41	185.55	58.374	173.18	64.479	150.69	
390	54.405	173.75	58.727	156.39	62.727	128.19	
400	54.457	163.13	57.77	142.8	59.922	113.33	
410	53.757	153.85	56.033	132.16	56.929	103.34	
420	52.595	145.97	53.999	123.89	54.146	96.257	
430	51.194	139.44	51.941	117.48	51.692	91.027	
440	49.699	134.1	49.982	112.49	49.559	87.054	
450	48.2	129.76	48.169	108.57	47.702	83.966	
460	46.75	126.24	46.51	105.45	46.076	81.522	
470	45.373	123.37	45	102.94	44.639	79.56	
480	44.082	121.04	43.624	100.92	43.358	77.967	
490	42.878	119.14	42.369	99.28	42.206	76.662	
500	41.758	117.58	41.22	97.942	41.16	75.586	
510	40.718	116.32	40.163	96.849	40.203	74.694	
520	39.752	115.29	39.187	95.958	39.322	73.951	
530	38.852	114.47	38.281	95.231	38.505	73.331	
540	38.012	113.8	37.438	94.643	37.742	72.813	
550	37.228	113.28	36.649	94.171	37.027	72.379	
560	36.493	112.87	35.908	93.795	36.354	72.016	
570	35.803	112.57	35.21	93.502	35.717	71.713	
580	35.154	112.35	34.551	93.279	35.112	71.459	
590	34.541	112.2	33.926	93.117	34.537	71.249	
600	33.963	112.12	33.333	93.006	33.987	71.075	
610	33.415	112.09	32.768	92.94	33.461	70.933	
620	32.895	112.11	32.228	92.912	32.956	70.816	
630	32.401	112.17	31.713	92.918	32.47	70.723	
640	31.93	112.26	31.218	92.953	32.003	70.65	
650	31.482	112.39	30.744	93.013	31.552	70.593	
660	31.054	112.54	30.289	93.096	31.116	70.551	
670	30.644	112.72	29.85	93.198	30.694	70.521	
680	30.252	112.92	29.427	93.318	30.286	70.502	
690	29.876	113.13	29.02	93.452	29.89	70.492	
700	29.516	113.37	28.626	93.6	29.506	70.49	
710	29.169	113.61	28.245	93.759	29.133	70.495	
720	28.836	113.87	27.877	93.928	28.77	70.505	
730	28.516	114.14	27.52	94.106	28.417	70.521	
740	28.207	114.42	27.174	94.292	28.073	70.54	
750	27.909	114.7	26.839	94.485	27.738	70.563	
760	27.622	114.99	26.513	94.684	27.412	70.589	
770	27.345	115.29	26.197	94.888	27.094	70.617	
780	27.077	115.6	25.89	95.097	26.784	70.647	
790	26.818	115.9	25.591	95.31	26.481	70.679	
800	26.567	116.22	25.3	95.527	26.185	70.712	
810	26.325	116.53	25.017	95.747	25.896	70.746	
820	26.09	116.85	24.741	95.969	25.613	70.78	
830	25.863	117.17	24.473	96.194	25.337	70.815	
840	25.642	117.49	24.211	96.42	25.067	70.85	
850	25.428	117.81	23.956	96.648	24.802	70.885	
860	25.22	118.13	23.707	96.878	24.544	70.92	
870	25.019	118.46	23.464	97.108	24.291	70.954	
880	24.823	118.78	23.227	97.34	24.043	70.988	
890	24.633	119.1	22.995	97.572	23.8	71.022	
900	24.448	119.43	22.769	97.805	23.562	71.055	
910	24.269	119.75	22.548	98.038	23.329	71.088	
920	24.094	120.07	22.332	98.272	23.101	71.119	
930	23.924	120.4	22.121	98.505	22.877	71.15	
940	23.759	120.72	21.915	98.739	22.658	71.18	
950	23.598	121.04	21.713	98.972	22.442	71.209	
960	23.441	121.35	21.515	99.206	22.231	71.237	
970	23.288	121.67	21.322	99.439	22.024	71.265	
980	23.139	121.99	21.133	99.672	21.821	71.291	
990	22.994	122.3	20.948	99.904	21.621	71.316	
1000	22.853	122.61	20.766	100.14	21.425	71.341	
