	65	65	70	70	75	75	
300	58.094	140.92	55.879	107.01	51.977	76.539	
310	50.389	110.59	47.322	87.257	45.135	65.309	
320	44.108	100.72	42.139	82.365	41.207	63.464	
330	40.066	99.632	38.71	83.642	38.308	65.862	
340	37.355	103.01	36.104	88.414	35.724	70.982	
350	35.507	109.16	34.005	95.799	33.225	78.564	
360	34.454	118.05	32.456	106.46	30.81	90.025	
370	32.978	130.93	30.055	122.35	26.699	108.23	
380	30.3	143.52	26.147	138.45	20.545	127.9	
390	27.857	154.58	22.697	153.53	15.257	149.54	
400	26.04	164.91	20.29	168.62	12.074	176.57	
410	24.813	175.02	18.936	184.06	11.442	206.8	
420	24.018	184.93	18.438	199.21	12.781	232.06	
430	23.566	194.41	18.605	213.12	15.012	249.67	
440	23.399	203.29	19.242	225.25	17.435	261.77	
450	23.468	211.45	20.176	235.49	19.759	-89.547	
460	23.725	218.85	21.275	244.01	21.891	-83.03	
470	24.132	225.49	22.454	251.07	23.82	-77.966	
480	24.657	231.4	23.662	256.94	25.566	-73.932	
490	25.275	236.64	24.873	261.83	27.157	-70.664	
500	25.968	241.26	26.074	265.93	28.624	-67.988	
510	26.723	245.32	27.264	269.37	29.994	-65.782	
520	27.534	248.89	28.446	-87.726	31.293	-63.96	
530	28.396	252.01	29.626	-85.281	32.545	-62.456	
540	29.309	254.74	30.815	-83.226	33.77	-61.219	
550	30.275	257.1	32.021	-81.505	34.986	-60.208	
560	31.297	259.13	33.258	-80.073	36.213	-59.388	
570	32.38	260.88	34.535	-78.892	37.467	-58.727	
580	33.532	262.36	35.867	-77.929	38.763	-58.197	
590	34.76	263.6	37.266	-77.153	40.116	-57.77	
600	36.072	264.62	38.745	-76.538	41.542	-57.417	
610	37.478	265.44	40.317	-76.059	43.053	-57.108	
620	38.987	266.07	41.994	-75.689	44.662	-56.809	
630	40.61	266.54	43.79	-75.405	46.379	-56.485	
640	42.356	266.86	45.715	-75.179	48.211	-56.091	
650	44.235	267.03	47.782	-74.984	50.165	-55.579	
660	46.257	267.07	49.997	-74.789	52.241	-54.887	
670	48.429	266.98	52.369	-74.558	54.432	-53.944	
680	50.758	266.76	54.899	-74.245	56.726	-52.659	
690	53.248	266.43	57.585	-73.797	59.098	-50.92	
700	55.9	265.96	60.42	-73.139	61.514	-48.583	
710	58.711	265.35	63.388	-72.167	63.92	-45.476	
720	61.675	264.57	66.466	-70.727	66.247	-41.389	
730	64.778	263.59	69.618	-68.579	68.402	-36.095	
740	68.001	262.32	72.79	-65.318	70.273	-29.404	
750	71.32	260.64	75.901	-60.224	71.734	-21.266	
760	74.7	258.28	78.818	-51.958	72.666	-11.92	
770	78.097	254.69	81.286	-38.136	72.995	-1.9767	
780	81.439	248.48	82.829	-16.166	72.725	7.735	
790	84.566	235.2	82.889	10.65	71.937	16.493	
800	86.81	198.46	81.539	32.322	70.755	23.92	
810	86.245	140.96	79.411	45.938	69.311	29.969	
820	83.715	116.23	76.981	54.158	67.715	34.791	
830	80.832	106.57	74.482	59.314	66.049	38.597	
840	77.954	101.65	72.02	62.706	64.371	41.596	
850	75.171	98.663	69.646	65.029	62.721	43.965	
860	72.515	96.653	67.385	66.672	61.123	45.843	
870	69.998	95.199	65.249	67.862	59.592	47.341	
880	67.626	94.097	63.239	68.74	58.136	48.54	
890	65.397	93.232	61.354	69.4	56.757	49.507	
900	63.307	92.537	59.589	69.9	55.456	50.289	
910	61.351	91.969	57.939	70.285	54.231	50.926	
920	59.522	91.5	56.397	70.584	53.08	51.447	
930	57.812	91.111	54.955	70.82	51.997	51.875	
940	56.214	90.786	53.607	71.008	50.979	52.229	
950	54.719	90.517	52.345	71.16	50.023	52.524	
960	53.321	90.294	51.164	71.286	49.122	52.77	
970	52.012	90.111	50.056	71.393	48.274	52.978	
980	50.786	89.964	49.015	71.486	47.475	53.154	
990	49.636	89.849	48.037	71.569	46.72	53.305	
1000	48.556	89.762	47.117	71.646	46.007	53.436	
