	65	70	75	65	70	75	
300	36.621	36.006	36.174	37.511	37.209	37.514	
301	36.455	35.821	35.987	37.295	36.907	37.453	
302	36.299	35.648	35.811	37.087	36.772	37.279	
303	36.152	35.484	35.643	37.019	36.553	37.024	
304	36.013	35.328	35.484	36.99	36.489	37.052	
305	35.882	35.182	35.334	36.884	36.423	36.867	
306	35.758	35.042	35.191	36.614	36.185	36.77	
307	35.64	34.909	35.053	36.511	36.277	36.641	
308	35.529	34.783	34.922	36.334	36.128	36.541	
309	35.422	34.662	34.796	36.365	35.959	36.377	
310	35.321	34.546	34.675	36.171	35.873	36.379	
311	35.225	34.435	34.558	36.159	35.715	36.319	
312	35.132	34.328	34.445	36.209	35.719	36.207	
313	35.043	34.225	34.335	35.89	35.526	36.139	
314	34.958	34.126	34.228	35.955	35.547	35.953	
315	34.876	34.029	34.124	35.892	35.364	35.909	
316	34.797	33.936	34.023	35.798	35.418	35.815	
317	34.721	33.846	33.924	35.661	35.298	35.754	
318	34.648	33.758	33.828	35.561	35.153	35.59	
319	34.577	33.672	33.733	35.518	35.053	35.611	
320	34.508	33.589	33.64	35.535	35.035	35.459	
321	34.441	33.508	33.549	35.427	34.977	35.375	
322	34.377	33.428	33.46	35.393	34.901	35.332	
323	34.314	33.351	33.372	35.355	34.78	35.278	
324	34.253	33.276	33.286	35.23	34.786	35.152	
325	34.194	33.202	33.201	35.241	34.578	35.091	
326	34.137	33.13	33.118	35.155	34.568	35.032	
327	34.082	33.06	33.036	35.062	34.546	34.927	
328	34.028	32.992	32.956	35.028	34.498	34.847	
329	33.977	32.925	32.877	34.999	34.432	34.774	
330	33.927	32.861	32.8	35.011	34.459	34.767	
331	33.879	32.798	32.725	34.888	34.365	34.712	
332	33.833	32.737	32.651	34.842	34.23	34.555	
333	33.788	32.678	32.578	34.885	34.182	34.577	
334	33.746	32.621	32.507	34.798	34.161	34.525	
335	33.706	32.566	32.438	34.731	34.097	34.447	
336	33.667	32.513	32.371	34.609	34.041	34.358	
337	33.631	32.462	32.306	34.687	34.006	34.353	
338	33.597	32.413	32.243	34.632	33.962	34.303	
339	33.566	32.367	32.182	34.529	33.832	34.23	
340	33.537	32.324	32.122	34.579	33.724	34.179	
341	33.51	32.283	32.066	34.486	33.766	34.165	
342	33.486	32.244	32.011	34.466	33.725	34.1	
343	33.465	32.208	31.958	34.549	33.733	34.023	
344	33.446	32.176	31.908	34.521	33.702	33.95	
345	33.431	32.146	31.861	34.424	33.661	33.933	
346	33.418	32.119	31.816	34.455	33.622	33.892	
347	33.409	32.096	31.775	34.458	33.593	33.865	
348	33.404	32.076	31.736	34.377	33.616	33.812	
349	33.402	32.06	31.7	34.389	33.625	33.81	
350	33.405	32.049	31.669	34.388	33.625	33.767	
351	33.412	32.042	31.641	34.35	33.524	33.743	
352	33.425	32.041	31.617	34.396	33.574	33.8	
353	33.443	32.044	31.597	34.351	33.52	33.614	
354	33.467	32.053	31.582	34.458	33.583	33.722	
355	33.496	32.068	31.57	34.599	33.444	33.575	
356	33.53	32.087	31.56	34.579	33.535	33.58	
357	33.569	32.109	31.551	34.514	33.694	33.653	
358	33.61	32.132	31.541	34.45	33.599	33.561	
359	33.652	32.153	31.524	34.557	33.626	33.604	
360	33.689	32.168	31.498	34.568	33.602	33.533	
361	33.72	32.172	31.458	34.519	33.534	33.614	
362	33.739	32.162	31.398	34.468	33.471	33.318	
363	33.742	32.132	31.316	34.502	33.373	33.27	
364	33.727	32.08	31.208	34.485	33.406	33.141	
365	33.692	32.003	31.071	34.48	33.239	33.257	
366	33.634	31.901	30.905	34.43	33.18	32.916	
367	33.554	31.772	30.711	34.217	33.026	32.627	
368	33.452	31.618	30.49	34.2	33.006	32.484	
369	33.327	31.439	30.243	34.034	32.568	32.257	
370	33.183	31.239	29.974	33.841	32.395	31.955	
371	33.024	31.022	29.689	33.737	32.227	31.762	
372	32.852	30.791	29.392	33.555	32.089	31.437	
373	32.67	30.551	29.087	33.39	31.779	31.262	
374	32.481	30.304	28.776	33.076	31.523	30.992	
375	32.287	30.053	28.464	32.972	31.289	30.557	
376	32.089	29.799	28.151	32.744	31.026	30.281	
377	31.89	29.545	27.841	32.512	30.758	29.935	
378	31.691	29.292	27.535	32.361	30.452	29.755	
379	31.494	29.042	27.236	32.152	30.302	29.525	
380	31.298	28.796	26.942	31.847	30.094	29.22	
381	31.104	28.554	26.655	31.78	29.805	28.874	
382	30.914	28.316	26.374	31.618	29.702	28.718	
383	30.726	28.082	26.1	31.407	29.37	28.494	
384	30.541	27.852	25.833	31.178	29.194	28.195	
385	30.36	27.629	25.575	31.074	29.021	28.069	
386	30.184	27.412	25.325	30.864	28.789	27.848	
387	30.012	27.201	25.083	30.652	28.633	27.637	
388	29.843	26.994	24.848	30.583	28.41	27.476	
389	29.679	26.793	24.621	30.461	28.307	27.256	
390	29.518	26.597	24.4	30.26	28.108	27.05	
391	29.363	26.409	24.189	30.191	27.915	26.895	
392	29.213	26.227	23.986	29.981	27.735	26.665	
393	29.067	26.05	23.789	29.878	27.587	26.582	
394	28.926	25.878	23.599	29.682	27.397	26.4	
395	28.788	25.712	23.415	29.63	27.355	26.298	
396	28.655	25.552	23.239	29.422	27.142	26.077	
397	28.527	25.397	23.069	29.335	27.036	25.925	
398	28.402	25.247	22.904	29.275	26.882	25.776	
399	28.281	25.101	22.744	29.093	26.69	25.637	
400	28.163	24.958	22.589	29.072	26.6	25.423	
401	28.05	24.822	22.439	28.922	26.451	25.337	
402	27.939	24.688	22.294	28.768	26.379	25.181	
403	27.831	24.558	22.151	28.682	26.196	25.041	
404	27.726	24.431	22.012	28.573	26.143	24.894	
405	27.623	24.307	21.877	28.511	25.929	24.83	
406	27.523	24.186	21.745	28.418	25.831	24.647	
407	27.425	24.067	21.614	28.306	25.691	24.585	
408	27.329	23.95	21.486	28.204	25.67	24.441	
409	27.235	23.836	21.361	28.091	25.533	24.21	
410	27.143	23.724	21.238	28.031	25.423	24.179	
411	27.052	23.613	21.117	27.868	25.362	24.088	
412	26.962	23.504	20.997	27.819	25.199	23.977	
413	26.875	23.397	20.88	27.751	25.068	23.815	
414	26.788	23.292	20.764	27.647	25.046	23.779	
415	26.703	23.188	20.649	27.567	24.906	23.666	
416	26.619	23.085	20.536	27.436	24.81	23.564	
417	26.536	22.984	20.425	27.395	24.667	23.442	
418	26.454	22.884	20.315	27.242	24.576	23.314	
419	26.373	22.784	20.206	27.24	24.539	23.278	
420	26.293	22.687	20.099	27.177	24.391	23.051	
421	26.215	22.591	19.993	26.993	24.277	23.05	
422	26.137	22.495	19.888	27.016	24.164	22.99	
423	26.06	22.401	19.785	26.934	24.088	22.879	
424	25.984	22.308	19.683	26.867	24.049	22.714	
425	25.909	22.216	19.582	26.755	23.89	22.644	
426	25.835	22.125	19.482	26.651	23.86	22.58	
427	25.761	22.035	19.384	26.553	23.755	22.538	
428	25.689	21.946	19.286	26.479	23.663	22.372	
429	25.617	21.858	19.19	26.519	23.569	22.282	
430	25.546	21.771	19.095	26.369	23.426	22.284	
431	25.476	21.685	19.001	26.264	23.503	22.162	
432	25.406	21.599	18.908	26.276	23.311	21.984	
433	25.338	21.515	18.816	26.141	23.339	21.941	
434	25.27	21.432	18.725	26.086	23.175	21.795	
435	25.203	21.349	18.635	26.006	23.033	21.804	
436	25.137	21.268	18.547	25.973	22.899	21.543	
437	25.071	21.187	18.459	25.893	22.922	21.617	
438	25.006	21.107	18.372	25.872	22.893	21.469	
439	24.941	21.028	18.286	25.71	22.818	21.435	
440	24.878	20.95	18.201	25.695	22.639	21.343	
441	24.815	20.872	18.117	25.63	22.648	21.261	
442	24.752	20.796	18.034	25.588	22.648	21.104	
443	24.69	20.719	17.952	25.507	22.442	21.184	
444	24.629	20.644	17.871	25.556	22.424	20.985	
445	24.569	20.57	17.791	25.392	22.277	20.91	
446	24.509	20.496	17.711	25.234	22.293	20.863	
447	24.45	20.424	17.633	25.292	22.112	20.749	
448	24.391	20.352	17.555	25.195	22.141	20.723	
449	24.333	20.28	17.479	25.183	22.026	20.627	
450	24.276	20.21	17.403	25.118	21.916	20.654	
451	24.219	20.139	17.328	25.118	21.857	20.554	
452	24.163	20.07	17.253	25.026	21.784	20.444	
453	24.107	20.002	17.18	24.922	21.755	20.443	
454	24.051	19.934	17.107	24.835	21.684	20.273	
455	23.997	19.867	17.036	24.769	21.671	20.279	
456	23.943	19.8	16.964	24.72	21.58	20.095	
457	23.889	19.734	16.894	24.709	21.546	20.092	
458	23.836	19.669	16.825	24.66	21.441	20.062	
459	23.784	19.605	16.756	24.663	21.481	19.975	
460	23.732	19.541	16.688	24.545	21.331	19.906	
461	23.68	19.477	16.62	24.62	21.233	19.818	
462	23.63	19.415	16.554	24.431	21.183	19.772	
463	23.579	19.353	16.488	24.46	21.21	19.722	
464	23.529	19.291	16.423	24.327	21.031	19.609	
465	23.48	19.23	16.358	24.36	21.017	19.608	
466	23.431	19.17	16.294	24.267	20.954	19.454	
467	23.383	19.111	16.231	24.206	20.854	19.484	
468	23.334	19.051	16.168	24.17	20.799	19.396	
469	23.287	18.993	16.107	24.092	20.77	19.34	
470	23.24	18.935	16.045	24.061	20.699	19.193	
471	23.193	18.877	15.985	24.012	20.652	19.217	
472	23.147	18.821	15.925	23.934	20.679	19.142	
473	23.102	18.764	15.865	23.947	20.517	19.035	
474	23.056	18.708	15.806	23.908	20.509	19.076	
475	23.012	18.653	15.748	23.846	20.472	18.955	
476	22.967	18.598	15.691	23.824	20.439	18.928	
477	22.923	18.544	15.633	23.74	20.279	18.806	
478	22.88	18.49	15.577	23.684	20.28	18.775	
479	22.837	18.437	15.521	23.667	20.197	18.72	
480	22.794	18.384	15.465	23.599	20.142	18.638	
481	22.752	18.332	15.411	23.572	20.093	18.615	
482	22.71	18.28	15.356	23.495	20.1	18.561	
483	22.668	18.229	15.302	23.543	20.037	18.524	
484	22.627	18.178	15.249	23.447	19.952	18.437	
485	22.586	18.128	15.196	23.405	19.904	18.479	
486	22.546	18.078	15.144	23.388	19.787	18.36	
487	22.506	18.028	15.092	23.308	19.783	18.254	
488	22.466	17.979	15.04	23.318	19.714	18.213	
489	22.427	17.93	14.989	23.228	19.691	18.178	
490	22.388	17.882	14.939	23.239	19.606	18.185	
491	22.35	17.834	14.889	23.162	19.598	18.078	
492	22.311	17.787	14.839	23.125	19.513	18.036	
493	22.274	17.74	14.79	23.098	19.505	17.975	
494	22.236	17.693	14.741	23.049	19.475	17.976	
495	22.199	17.647	14.693	23.039	19.452	17.877	
496	22.162	17.601	14.645	22.991	19.38	17.876	
497	22.126	17.556	14.598	22.952	19.303	17.874	
498	22.089	17.511	14.551	22.922	19.281	17.787	
499	22.054	17.466	14.504	22.888	19.204	17.73	
500	22.018	17.422	14.458	22.873	19.164	17.653	
501	21.983	17.378	14.412	22.799	19.155	17.607	
502	21.948	17.334	14.366	22.748	19.072	17.553	
503	21.913	17.291	14.321	22.745	19.08	17.515	
504	21.879	17.248	14.276	22.67	18.989	17.461	
505	21.845	17.206	14.232	22.66	18.966	17.426	
506	21.811	17.164	14.188	22.59	18.9	17.357	
507	21.778	17.122	14.144	22.573	18.858	17.36	
508	21.744	17.08	14.101	22.544	18.831	17.264	
509	21.711	17.039	14.058	22.54	18.784	17.234	
510	21.679	16.998	14.015	22.464	18.744	17.185	
511	21.646	16.958	13.973	22.441	18.672	17.172	
512	21.614	16.917	13.93	22.411	18.653	17.095	
513	21.582	16.877	13.889	22.38	18.604	17.039	
514	21.551	16.838	13.847	22.329	18.581	17.008	
515	21.519	16.798	13.806	22.323	18.521	16.956	
