	65	65	70	70	75	75	
300	44.678	108.81	44.527	90.834	44.453	70.524	
310	43.339	106.6	43.171	88.858	43.222	68.894	
320	42.147	105.54	41.982	87.967	42.151	68.195	
330	41.106	105.22	40.942	87.769	41.208	68.081	
340	40.233	105.44	40.059	88.08	40.396	68.403	
350	39.564	106.18	39.364	88.898	39.737	69.179	
360	39.14	107.86	38.887	90.703	39.24	70.882	
370	38.199	111.07	37.799	94.031	38.092	73.936	
380	36.501	113.33	35.911	96.213	36.179	75.721	
390	34.929	114.42	34.187	97.102	34.461	76.199	
400	33.669	115.05	32.81	97.506	33.102	76.219	
410	32.647	115.67	31.684	97.908	31.983	76.257	
420	31.746	116.34	30.68	98.378	30.974	76.356	
430	30.923	117.04	29.755	98.865	30.039	76.46	
440	30.166	117.72	28.897	99.344	29.167	76.546	
450	29.466	118.4	28.098	99.809	28.353	76.609	
460	28.82	119.06	27.355	100.26	27.593	76.652	
470	28.221	119.7	26.663	100.7	26.882	76.68	
480	27.666	120.34	26.017	101.12	26.217	76.7	
490	27.151	120.96	25.412	101.55	25.591	76.713	
500	26.671	121.58	24.845	101.97	25.001	76.724	
510	26.223	122.2	24.31	102.4	24.443	76.736	
520	25.803	122.81	23.805	102.82	23.912	76.747	
530	25.408	123.41	23.326	103.25	23.407	76.758	
540	25.035	124.01	22.871	103.68	22.924	76.768	
550	24.682	124.61	22.437	104.1	22.462	76.776	
560	24.349	125.19	22.023	104.53	22.019	76.782	
570	24.032	125.77	21.627	104.95	21.595	76.784	
580	23.731	126.35	21.248	105.37	21.186	76.782	
590	23.444	126.91	20.886	105.79	20.794	76.776	
600	23.171	127.47	20.537	106.2	20.416	76.767	
610	22.911	128.02	20.203	106.61	20.052	76.753	
620	22.662	128.56	19.882	107.02	19.702	76.735	
630	22.425	129.09	19.573	107.42	19.364	76.713	
640	22.197	129.61	19.276	107.82	19.037	76.687	
650	21.98	130.13	18.99	108.21	18.722	76.657	
660	21.772	130.64	18.714	108.6	18.417	76.624	
670	21.572	131.13	18.448	108.99	18.123	76.586	
680	21.38	131.63	18.192	109.37	17.838	76.545	
690	21.196	132.11	17.944	109.75	17.563	76.501	
700	21.02	132.58	17.705	110.13	17.296	76.453	
710	20.85	133.05	17.474	110.5	17.037	76.402	
720	20.686	133.51	17.25	110.87	16.786	76.349	
730	20.529	133.96	17.034	111.23	16.543	76.292	
740	20.378	134.4	16.825	111.59	16.308	76.232	
750	20.232	134.84	16.622	111.95	16.079	76.17	
760	20.092	135.27	16.426	112.31	15.857	76.105	
770	19.956	135.69	16.235	112.66	15.641	76.038	
780	19.826	136.11	16.051	113.01	15.432	75.968	
790	19.7	136.52	15.872	113.35	15.228	75.896	
800	19.578	136.92	15.699	113.69	15.03	75.823	
810	19.461	137.32	15.53	114.03	14.837	75.747	
820	19.347	137.7	15.367	114.36	14.65	75.669	
830	19.237	138.09	15.208	114.7	14.468	75.589	
840	19.131	138.46	15.054	115.03	14.29	75.508	
850	19.029	138.84	14.904	115.35	14.117	75.425	
860	18.929	139.2	14.758	115.67	13.948	75.34	
870	18.833	139.56	14.617	116	13.784	75.254	
880	18.74	139.91	14.479	116.31	13.624	75.167	
890	18.65	140.26	14.345	116.63	13.468	75.078	
900	18.562	140.6	14.214	116.94	13.316	74.988	
910	18.478	140.94	14.087	117.25	13.167	74.897	
920	18.396	141.27	13.963	117.56	13.022	74.804	
930	18.316	141.6	13.843	117.86	12.881	74.711	
940	18.239	141.92	13.725	118.16	12.742	74.616	
950	18.164	142.24	13.611	118.46	12.608	74.521	
960	18.091	142.55	13.499	118.76	12.476	74.424	
970	18.02	142.86	13.39	119.06	12.347	74.327	
980	17.951	143.16	13.284	119.35	12.221	74.229	
990	17.885	143.46	13.181	119.64	12.098	74.13	
1000	17.82	143.75	13.08	119.93	11.977	74.03	
