	65	65	70	70	75	75	
300	39.081	243.21	39.721	261.81	40.877	-76.84	
310	40.06	245.51	41.145	263.35	42.559	-76.154	
320	41.756	245.76	43.299	262.63	44.962	-77.622	
330	43.962	244.17	46.061	259.88	48.109	-81.02	
340	46.572	240.62	49.39	254.91	52.118	-86.605	
350	49.439	234.76	53.171	247.04	57.059	264.6	
360	52.331	225.43	57.115	234.11	62.904	248.71	
370	55.992	211.28	62.214	212.9	70.972	217.31	
380	60.141	195.48	67.401	187.41	76.859	167.76	
390	62.925	179.08	69.513	160.59	74.926	121.67	
400	63.786	162.97	68.441	137.86	69.957	99.246	
410	62.97	148.65	65.592	121.85	65.037	88.141	
420	61.12	137.03	62.22	111.08	60.772	81.487	
430	58.798	128.13	58.933	103.69	57.208	76.988	
440	56.356	121.42	55.942	98.44	54.244	73.735	
450	53.983	116.38	53.288	94.598	51.76	71.289	
460	51.764	112.56	50.954	91.713	49.654	69.401	
470	49.73	109.64	48.899	89.508	47.847	67.919	
480	47.882	107.4	47.083	87.803	46.276	66.743	
490	46.207	105.66	45.469	86.474	44.893	65.803	
500	44.691	104.32	44.024	85.436	43.664	65.05	
510	43.315	103.29	42.723	84.627	42.559	64.445	
520	42.063	102.5	41.544	84.001	41.558	63.961	
530	40.92	101.91	40.467	83.522	40.643	63.574	
540	39.872	101.49	39.479	83.165	39.801	63.269	
550	38.907	101.2	38.568	82.907	39.02	63.031	
560	38.017	101.01	37.722	82.733	38.293	62.848	
570	37.192	100.92	36.935	82.628	37.612	62.713	
580	36.426	100.91	36.199	82.582	36.971	62.617	
590	35.711	100.96	35.507	82.585	36.366	62.555	
600	35.042	101.06	34.856	82.631	35.792	62.521	
610	34.414	101.21	34.24	82.714	35.245	62.511	
620	33.824	101.41	33.657	82.827	34.724	62.521	
630	33.267	101.63	33.102	82.966	34.226	62.549	
640	32.742	101.89	32.574	83.129	33.748	62.592	
650	32.243	102.16	32.069	83.311	33.288	62.647	
660	31.771	102.46	31.586	83.51	32.846	62.712	
670	31.321	102.78	31.124	83.724	32.419	62.787	
680	30.893	103.12	30.679	83.951	32.006	62.869	
690	30.485	103.47	30.252	84.188	31.607	62.957	
700	30.095	103.82	29.841	84.435	31.221	63.05	
710	29.722	104.19	29.444	84.689	30.846	63.148	
720	29.365	104.57	29.061	84.951	30.481	63.249	
730	29.022	104.95	28.691	85.218	30.127	63.353	
740	28.693	105.34	28.332	85.491	29.783	63.459	
750	28.377	105.73	27.986	85.767	29.448	63.567	
760	28.072	106.13	27.649	86.047	29.121	63.675	
770	27.779	106.53	27.323	86.33	28.803	63.785	
780	27.497	106.93	27.007	86.615	28.492	63.894	
790	27.225	107.34	26.699	86.902	28.188	64.004	
800	26.962	107.74	26.4	87.19	27.892	64.114	
810	26.707	108.15	26.109	87.48	27.602	64.223	
820	26.462	108.55	25.826	87.77	27.319	64.331	
830	26.224	108.96	25.55	88.061	27.042	64.439	
840	25.994	109.36	25.281	88.352	26.771	64.545	
850	25.772	109.77	25.019	88.643	26.506	64.65	
860	25.556	110.17	24.764	88.934	26.246	64.755	
870	25.346	110.57	24.515	89.224	25.991	64.857	
880	25.143	110.97	24.271	89.514	25.742	64.958	
890	24.946	111.37	24.034	89.804	25.497	65.058	
900	24.755	111.77	23.801	90.092	25.258	65.156	
910	24.569	112.16	23.575	90.38	25.022	65.253	
920	24.389	112.55	23.353	90.666	24.792	65.348	
930	24.213	112.94	23.136	90.952	24.565	65.441	
940	24.042	113.33	22.924	91.236	24.343	65.533	
950	23.876	113.72	22.717	91.519	24.125	65.622	
960	23.715	114.1	22.514	91.801	23.911	65.71	
970	23.557	114.48	22.315	92.082	23.7	65.797	
980	23.404	114.86	22.12	92.361	23.494	65.881	
990	23.255	115.23	21.93	92.639	23.291	65.964	
1000	23.109	115.6	21.743	92.916	23.091	66.045	
