	65	65	70	70	75	75	
300	38.231	75.881	37.762	63.187	38.291	48.865	
310	31.087	131.75	28.649	119.69	26.475	100.98	
320	30.584	177.65	26.152	178.75	19.581	172.02	
330	30.436	140.19	27.855	121.72	26.578	95.723	
340	33.408	104.39	34.02	83.377	35.873	61.588	
350	48.857	82.157	51.896	62.768	53.071	43.459	
360	72.861	73.261	64.131	55.88	57.263	42.117	
370	41.798	88.28	40.681	72.947	40.475	56.236	
380	34.048	102.11	33.289	86.66	33.618	68.105	
390	30.083	118.25	28.161	103.32	27.317	82.687	
400	27.391	134.58	23.864	121.95	20.722	100.16	
410	25.471	150.95	20.422	143.2	14.29	124.4	
420	24.123	167.18	18.122	167.04	9.6986	164.64	
430	23.303	177.16	17.257	168.38	9.8062	143.68	
440	22.983	162.51	17.732	146.05	13.371	110.74	
450	23.109	149.27	19.102	127.85	17.442	92.789	
460	23.601	137.64	20.909	113.8	21.097	81.576	
470	24.377	127.67	22.865	103.09	24.224	73.833	
480	25.37	119.26	24.835	94.919	26.904	68.196	
490	26.535	112.27	26.775	88.633	29.253	63.988	
500	27.844	106.51	28.689	83.783	31.382	60.815	
510	29.29	101.82	30.604	80.042	33.384	58.424	
520	30.876	98.038	32.558	77.172	35.337	56.63	
530	32.614	95.031	34.591	74.991	37.311	55.291	
540	34.524	92.683	36.747	73.355	39.363	54.283	
550	36.632	90.897	39.068	72.14	41.545	53.492	
560	38.965	89.588	41.596	71.239	43.902	52.799	
570	41.551	88.685	44.37	70.545	46.466	52.075	
580	44.418	88.127	47.422	69.952	49.259	51.169	
590	47.591	87.864	50.774	69.339	52.28	49.899	
600	51.087	87.858	54.435	68.564	55.501	48.032	
610	54.912	88.079	58.392	67.434	58.855	45.268	
620	59.06	88.518	62.603	65.666	62.223	41.218	
630	63.501	89.188	66.986	62.798	65.423	35.41	
640	68.188	90.149	71.402	57.989	68.203	27.373	
650	73.051	91.566	75.612	49.591	70.262	16.931	
660	77.999	93.917	79.167	34.419	71.331	4.6803	
670	82.916	99.022	81.202	8.9868	71.306	7.867	
680	87.512	122.28	80.844	20.481	70.328	19.059	
690	86.992	119.33	78.572	41.292	68.689	28.048	
700	82.717	102.29	75.508	53.115	66.684	34.847	
710	78.56	97.88	72.277	59.881	64.535	39.863	
720	74.678	95.766	69.135	63.984	62.381	43.543	
730	71.096	94.475	66.181	66.609	60.303	46.254	
740	67.815	93.582	63.449	68.361	58.342	48.269	
750	64.822	92.921	60.945	69.57	56.516	49.781	
760	62.1	92.412	58.659	70.425	54.827	50.927	
770	59.625	92.011	56.575	71.046	53.272	51.805	
780	57.377	91.695	54.677	71.506	51.843	52.484	
790	55.332	91.447	52.946	71.855	50.529	53.014	
800	53.469	91.254	51.365	72.127	49.321	53.434	
810	51.768	91.109	49.917	72.345	48.207	53.77	
820	50.213	91.007	48.589	72.526	47.179	54.043	
830	48.788	90.941	47.366	72.682	46.228	54.267	
840	47.477	90.908	46.238	72.82	45.345	54.455	
850	46.27	90.905	45.195	72.948	44.523	54.615	
860	45.155	90.928	44.226	73.069	43.757	54.755	
870	44.122	90.975	43.325	73.188	43.041	54.879	
880	43.162	91.045	42.485	73.306	42.368	54.991	
890	42.269	91.134	41.698	73.425	41.736	55.094	
900	41.436	91.242	40.96	73.547	41.14	55.191	
910	40.656	91.366	40.267	73.672	40.577	55.284	
920	39.926	91.506	39.613	73.8	40.044	55.374	
930	39.239	91.66	38.996	73.933	39.537	55.463	
940	38.593	91.826	38.411	74.071	39.055	55.55	
950	37.983	92.004	37.857	74.212	38.596	55.637	
960	37.407	92.193	37.33	74.359	38.156	55.723	
970	36.861	92.392	36.828	74.509	37.736	55.811	
980	36.344	92.599	36.349	74.664	37.333	55.899	
990	35.852	92.815	35.891	74.823	36.946	55.987	
1000	35.384	93.038	35.453	74.986	36.574	56.077	
