	65	65	70	70	75	75	
300	32.625	103.38	32.537	84.371	33.78	63.516	
310	35.689	82.298	36.742	64.613	38.405	47.375	
320	45.703	59.396	46.102	44.644	46.155	31.598	
330	59.827	20.004	56.446	11.865	53.27	6.7675	
340	59.838	35.926	56.065	28.177	52.82	20.92	
350	51.069	64.228	49.659	50.728	48.334	37.644	
360	44.597	78.503	44.338	63.182	44.264	47.535	
370	39.514	87.432	39.682	71.158	40.366	53.977	
380	35.926	92.562	36.15	75.577	37.223	57.349	
390	33.513	96.074	33.665	78.468	34.93	59.377	
400	31.857	98.833	31.893	80.71	33.244	60.879	
410	30.653	101.35	30.545	82.797	31.912	62.288	
420	29.671	103.71	29.403	84.788	30.747	63.627	
430	28.822	105.89	28.388	86.632	29.688	64.839	
440	28.069	107.89	27.468	88.317	28.715	65.911	
450	27.393	109.72	26.629	89.855	27.814	66.852	
460	26.781	111.39	25.859	91.263	26.979	67.676	
470	26.223	112.94	25.148	92.558	26.202	68.401	
480	25.712	114.38	24.49	93.759	25.477	69.043	
490	25.242	115.72	23.878	94.88	24.797	69.613	
500	24.808	116.99	23.307	95.933	24.159	70.123	
510	24.405	118.18	22.772	96.928	23.557	70.582	
520	24.029	119.32	22.269	97.874	22.988	70.997	
530	23.677	120.4	21.793	98.774	22.447	71.371	
540	23.347	121.43	21.343	99.636	21.933	71.708	
550	23.036	122.41	20.916	100.46	21.443	72.011	
560	22.741	123.36	20.51	101.25	20.975	72.283	
570	22.463	124.26	20.123	102.01	20.528	72.526	
580	22.199	125.13	19.753	102.74	20.101	72.743	
590	21.948	125.97	19.401	103.44	19.691	72.935	
600	21.71	126.78	19.064	104.12	19.299	73.104	
610	21.483	127.55	18.742	104.78	18.923	73.252	
620	21.267	128.3	18.433	105.41	18.563	73.381	
630	21.06	129.03	18.137	106.03	18.216	73.493	
640	20.864	129.73	17.853	106.63	17.883	73.589	
650	20.676	130.41	17.581	107.21	17.563	73.669	
660	20.496	131.06	17.319	107.77	17.255	73.735	
670	20.324	131.7	17.067	108.32	16.959	73.789	
680	20.159	132.32	16.825	108.85	16.673	73.831	
690	20.001	132.92	16.592	109.38	16.397	73.862	
700	19.85	133.5	16.368	109.89	16.132	73.883	
710	19.705	134.07	16.151	110.38	15.875	73.894	
720	19.565	134.62	15.943	110.87	15.627	73.897	
730	19.431	135.16	15.742	111.35	15.388	73.892	
740	19.303	135.68	15.547	111.82	15.156	73.879	
750	19.179	136.2	15.36	112.27	14.932	73.86	
760	19.06	136.69	15.178	112.72	14.716	73.834	
770	18.945	137.18	15.003	113.16	14.506	73.802	
780	18.835	137.65	14.834	113.6	14.303	73.764	
790	18.728	138.12	14.669	114.02	14.105	73.721	
800	18.626	138.57	14.511	114.44	13.914	73.673	
810	18.527	139.01	14.357	114.85	13.729	73.621	
820	18.431	139.44	14.208	115.26	13.549	73.565	
830	18.339	139.86	14.063	115.66	13.374	73.505	
840	18.25	140.28	13.923	116.05	13.204	73.441	
850	18.164	140.68	13.787	116.44	13.039	73.373	
860	18.081	141.08	13.655	116.82	12.879	73.303	
870	18.001	141.47	13.527	117.2	12.723	73.229	
880	17.923	141.85	13.403	117.57	12.571	73.152	
890	17.848	142.22	13.282	117.93	12.424	73.074	
900	17.775	142.58	13.165	118.29	12.28	72.992	
910	17.705	142.94	13.051	118.65	12.14	72.908	
920	17.636	143.29	12.94	119	12.003	72.822	
930	17.57	143.63	12.832	119.35	11.87	72.734	
940	17.506	143.97	12.727	119.7	11.74	72.644	
950	17.444	144.3	12.625	120.04	11.614	72.553	
960	17.384	144.63	12.525	120.37	11.49	72.459	
970	17.325	144.95	12.428	120.7	11.37	72.364	
980	17.269	145.26	12.334	121.03	11.253	72.268	
990	17.214	145.57	12.242	121.36	11.138	72.171	
1000	17.16	145.87	12.152	121.68	11.026	72.072	
