	65	65	70	70	75	75	
300	34.52	100.33	34.701	81.687	35.942	61.587	
310	38.996	83.275	39.919	65.881	41.12	48.668	
320	50.614	66.365	50.61	50.097	49.849	35.411	
330	67.898	31.537	63.309	17.827	58.466	9.8264	
340	68.429	41.081	62.871	30.839	57.818	22.414	
350	56.612	69.896	54.342	54.682	51.946	40.29	
360	48.175	81.665	47.47	65.761	46.766	49.498	
370	42.023	88.055	41.967	71.774	42.262	54.552	
380	38.066	91.561	38.202	74.84	39.009	56.926	
390	35.453	94.226	35.616	77.021	36.699	58.457	
400	33.638	96.517	33.757	78.863	34.99	59.694	
410	32.291	98.735	32.323	80.682	33.628	60.931	
420	31.186	100.89	31.103	82.469	32.434	62.142	
430	30.232	102.91	30.02	84.153	31.352	63.261	
440	29.39	104.79	29.043	85.713	30.357	64.268	
450	28.638	106.53	28.153	87.152	29.438	65.166	
460	27.959	108.14	27.338	88.48	28.586	65.964	
470	27.342	109.64	26.586	89.712	27.792	66.675	
480	26.78	111.04	25.891	90.861	27.051	67.312	
490	26.263	112.36	25.246	91.938	26.356	67.886	
500	25.787	113.6	24.643	92.954	25.703	68.405	
510	25.346	114.79	24.079	93.918	25.086	68.878	
520	24.936	115.91	23.548	94.837	24.502	69.309	
530	24.552	116.98	23.047	95.714	23.947	69.702	
540	24.191	118.01	22.572	96.554	23.418	70.061	
550	23.852	119	22.121	97.359	22.914	70.388	
560	23.532	119.94	21.693	98.133	22.432	70.686	
570	23.229	120.85	21.284	98.878	21.971	70.956	
580	22.942	121.73	20.895	99.595	21.529	71.201	
590	22.67	122.57	20.522	100.29	21.106	71.423	
600	22.411	123.39	20.166	100.96	20.7	71.622	
610	22.165	124.17	19.826	101.6	20.31	71.802	
620	21.93	124.93	19.499	102.23	19.936	71.963	
630	21.706	125.67	19.186	102.84	19.576	72.107	
640	21.493	126.38	18.885	103.43	19.229	72.235	
650	21.289	127.08	18.596	104	18.895	72.348	
660	21.094	127.75	18.318	104.56	18.574	72.448	
670	20.907	128.4	18.051	105.1	18.264	72.535	
680	20.728	129.03	17.794	105.63	17.965	72.61	
690	20.557	129.65	17.546	106.15	17.676	72.674	
700	20.392	130.25	17.307	106.66	17.397	72.729	
710	20.235	130.83	17.077	107.15	17.128	72.774	
720	20.083	131.4	16.855	107.64	16.867	72.81	
730	19.938	131.95	16.64	108.11	16.615	72.838	
740	19.798	132.49	16.433	108.58	16.371	72.858	
750	19.663	133.02	16.232	109.03	16.134	72.871	
760	19.534	133.53	16.038	109.48	15.905	72.878	
770	19.409	134.04	15.85	109.92	15.683	72.878	
780	19.289	134.53	15.669	110.35	15.468	72.873	
790	19.173	135.01	15.493	110.78	15.259	72.862	
800	19.061	135.48	15.323	111.2	15.056	72.846	
810	18.953	135.94	15.157	111.61	14.859	72.825	
820	18.849	136.39	14.997	112.01	14.667	72.8	
830	18.748	136.83	14.842	112.41	14.481	72.771	
840	18.651	137.26	14.691	112.8	14.3	72.738	
850	18.557	137.68	14.545	113.19	14.124	72.7	
860	18.467	138.1	14.403	113.57	13.953	72.66	
870	18.379	138.5	14.264	113.95	13.786	72.616	
880	18.294	138.9	14.13	114.32	13.624	72.569	
890	18.212	139.29	14	114.69	13.466	72.519	
900	18.132	139.67	13.873	115.05	13.312	72.466	
910	18.055	140.05	13.749	115.41	13.162	72.411	
920	17.98	140.41	13.629	115.76	13.015	72.353	
930	17.908	140.77	13.513	116.11	12.872	72.293	
940	17.838	141.13	13.399	116.46	12.733	72.23	
950	17.77	141.48	13.288	116.8	12.597	72.166	
960	17.704	141.82	13.18	117.14	12.464	72.1	
970	17.639	142.16	13.075	117.47	12.335	72.032	
980	17.577	142.49	12.972	117.8	12.208	71.962	
990	17.517	142.81	12.872	118.13	12.084	71.891	
1000	17.458	143.13	12.775	118.45	11.963	71.818	
