	65	65	70	70	75	75	
300	32.61	149.12	29.527	141.17	25.603	127.3	
310	31.453	165.77	27.513	156.77	22.406	140.5	
320	30.919	123.26	29.598	102.87	30.011	78.081	
330	37.665	86.217	39.474	66.879	41.442	48.39	
340	70.402	5.0442	63.711	9.8118	57.616	13.049	
350	42.64	77.689	41.496	63.751	41.273	48.785	
360	34.905	97.971	34.498	82.461	35.088	64.393	
370	32.366	120.83	30.655	106.69	29.727	87.16	
380	29.62	142.79	26.031	132.8	22.03	114.92	
390	27.316	162.27	22.227	159.05	15.072	150.62	
400	25.779	179.99	20.16	174.68	12.429	161.79	
410	25	163.61	19.896	150.12	14.721	121.61	
420	24.825	148.68	20.902	129.43	18.688	97.765	
430	25.138	135.53	22.583	113.27	22.498	83.207	
440	25.849	124.3	24.547	101.03	25.784	73.515	
450	26.881	114.94	26.605	91.828	28.603	66.713	
460	28.188	107.29	28.705	84.907	31.103	61.812	
470	29.746	101.14	30.861	79.707	33.43	58.242	
480	31.56	96.264	33.12	75.809	35.709	55.628	
490	33.65	92.458	35.544	72.895	38.049	53.689	
500	36.051	89.535	38.202	70.708	40.543	52.187	
510	38.809	87.328	41.162	69.022	43.267	50.895	
520	41.974	85.691	44.487	67.622	46.276	49.568	
530	45.593	84.486	48.227	66.279	49.595	47.921	
540	49.707	83.588	52.405	64.724	53.201	45.605	
550	54.335	82.866	57	62.598	56.997	42.171	
560	59.464	82.176	61.925	59.357	60.79	37.057	
570	65.039	81.314	66.989	54.089	64.271	29.643	
580	70.947	79.913	71.844	45.148	67.023	19.518	
590	77.025	77.028	75.862	29.79	68.63	7.0712	
600	83.02	68.725	78.029	6.115	68.876	6.0986	
610	87.724	13.017	77.563	19.813	67.903	17.963	
620	84.454	69.143	75.077	38.705	66.104	27.4	
630	79.37	80.257	71.746	50.097	63.886	34.397	
640	74.595	83.736	68.266	56.907	61.538	39.444	
650	70.261	85.332	64.934	61.161	59.232	43.071	
660	66.375	86.208	61.86	63.951	57.054	45.699	
670	62.914	86.751	59.074	65.861	55.042	47.627	
680	59.838	87.123	56.569	67.219	53.205	49.063	
690	57.106	87.403	54.322	68.217	51.535	50.15	
700	54.676	87.634	52.308	68.976	50.021	50.987	
710	52.509	87.841	50.498	69.572	48.647	51.643	
720	50.57	88.039	48.868	70.055	47.398	52.166	
730	48.829	88.237	47.394	70.459	46.26	52.592	
740	47.26	88.439	46.056	70.808	45.218	52.946	
750	45.84	88.65	44.838	71.119	44.263	53.246	
760	44.55	88.87	43.723	71.403	43.382	53.506	
770	43.373	89.101	42.699	71.668	42.568	53.736	
780	42.295	89.343	41.756	71.92	41.812	53.943	
790	41.305	89.595	40.882	72.164	41.107	54.132	
800	40.392	89.858	40.071	72.403	40.449	54.309	
810	39.547	90.131	39.315	72.639	39.831	54.476	
820	38.762	90.413	38.608	72.873	39.25	54.636	
830	38.031	90.703	37.945	73.107	38.701	54.79	
840	37.349	91.002	37.321	73.342	38.181	54.94	
850	36.71	91.307	36.732	73.578	37.688	55.087	
860	36.11	91.619	36.175	73.815	37.218	55.232	
870	35.545	91.938	35.648	74.053	36.77	55.375	
880	35.012	92.261	35.146	74.293	36.342	55.516	
890	34.508	92.589	34.669	74.535	35.932	55.656	
900	34.031	92.921	34.213	74.778	35.538	55.795	
910	33.578	93.257	33.777	75.023	35.16	55.934	
920	33.148	93.597	33.36	75.27	34.795	56.072	
930	32.737	93.939	32.959	75.517	34.443	56.21	
940	32.346	94.283	32.574	75.766	34.103	56.347	
950	31.972	94.63	32.204	76.016	33.773	56.483	
960	31.614	94.978	31.847	76.266	33.454	56.619	
970	31.271	95.328	31.502	76.518	33.145	56.754	
980	30.942	95.679	31.169	76.77	32.844	56.889	
990	30.626	96.03	30.848	77.022	32.552	57.023	
1000	30.322	96.382	30.536	77.275	32.268	57.156	
