	65	65	70	70	75	75	
300	32.622	110.54	31.574	97.361	31.309	79.583	
310	31.418	178.68	27.243	172.01	21.268	159.73	
320	31.758	115.62	31.482	92.95	33.032	68.31	
330	63.088	52.075	63.726	19.722	59.202	0.77908	
340	36.856	85.653	36.018	72.124	36.366	56.406	
350	31.199	122.5	29.016	110.61	27.273	92.626	
360	30.734	162.21	26.426	162.66	19.911	162.45	
370	30.94	156.32	27.657	139.78	24.917	113.96	
380	31.279	121.95	30.739	99.35	32.06	73.879	
390	34.366	98.493	36.109	77.449	38.638	56.83	
400	43.635	84.528	47.544	65.56	50.148	46.583	
410	67.257	68.725	70.259	31.556	65.473	4.7307	
420	70.683	63.16	60.558	52.892	53.765	41.543	
430	48.411	80.187	44.684	65.809	42.815	50.451	
440	38.149	87.255	36.703	72.128	36.701	55.336	
450	32.745	94.862	31.758	79.021	32.256	60.668	
460	29.277	103.44	27.938	87.048	28.216	66.785	
470	26.713	112.81	24.579	96.231	24.116	73.637	
480	24.666	122.77	21.477	106.68	19.813	81.285	
490	22.987	133.2	18.626	118.68	15.33	90.124	
500	21.628	143.97	16.131	132.62	10.812	101.48	
510	20.577	154.96	14.164	148.81	6.5624	120.17	
520	19.831	165.96	12.911	167.01	3.6357	166.44	
530	19.382	176.76	12.482	174.05	4.7152	129.55	
540	19.21	172.86	12.826	156.28	7.8771	103.87	
550	19.282	163.09	13.749	141.03	11.13	91.94	
560	19.562	154.07	15.026	128.58	14.135	84.444	
570	20.008	145.87	16.478	118.59	16.84	78.97	
580	20.585	138.49	17.992	110.54	19.257	74.665	
590	21.259	131.9	19.503	103.98	21.417	71.145	
600	22.008	126.05	20.979	98.574	23.355	68.203	
610	22.812	120.88	22.406	94.06	25.108	65.716	
620	23.659	116.3	23.783	90.26	26.71	63.598	
630	24.54	112.27	25.114	87.04	28.189	61.79	
640	25.452	108.71	26.407	84.297	29.574	60.244	
650	26.393	105.58	27.671	81.954	30.887	58.924	
660	27.364	102.82	28.918	79.95	32.15	57.799	
670	28.366	100.4	30.159	78.234	33.381	56.84	
680	29.405	98.276	31.404	76.767	34.596	56.024	
690	30.485	96.419	32.664	75.514	35.81	55.329	
700	31.61	94.802	33.951	74.445	37.037	54.734	
710	32.788	93.398	35.275	73.533	38.29	54.217	
720	34.025	92.185	36.646	72.755	39.579	53.758	
730	35.328	91.145	38.074	72.089	40.915	53.334	
740	36.704	90.258	39.569	71.511	42.308	52.924	
750	38.161	89.509	41.14	71.002	43.764	52.502	
760	39.705	88.882	42.796	70.54	45.29	52.041	
770	41.346	88.364	44.545	70.101	46.891	51.511	
780	43.088	87.943	46.392	69.662	48.568	50.876	
790	44.941	87.605	48.345	69.196	50.322	50.098	
800	46.908	87.339	50.404	68.672	52.146	49.132	
810	48.996	87.136	52.573	68.055	54.033	47.923	
820	51.208	86.983	54.849	67.302	55.967	46.412	
830	53.547	86.871	57.225	66.357	57.929	44.527	
840	56.011	86.788	59.692	65.152	59.889	42.187	
850	58.599	86.723	62.232	63.594	61.812	39.304	
860	61.305	86.662	64.823	61.558	63.654	35.786	
870	64.12	86.591	67.432	58.868	65.36	31.549	
880	67.032	86.488	70.014	55.274	66.87	26.539	
890	70.027	86.325	72.505	50.423	68.124	20.76	
900	73.087	86.053	74.817	43.827	69.063	14.309	
910	76.189	85.587	76.822	34.891	69.643	7.389	
920	79.312	84.747	78.351	23.146	69.848	0.29878	
930	82.429	83.072	79.213	8.8467	69.689	6.631	
940	85.505	78.867	79.282	6.4341	69.203	13.112	
950	88.409	58.016	78.599	20.451	68.448	18.952	
960	88.151	63.104	77.345	31.829	67.486	24.067	
970	85.355	79.477	75.732	40.47	66.377	28.459	
980	82.559	83.238	73.925	46.89	65.173	32.181	
990	79.852	84.808	72.034	51.67	63.916	35.314	
1000	77.254	85.624	70.13	55.274	62.639	37.941	
