	65	65	70	70	75	75	
300	34.582	123.01	33.32	107.19	32.888	86.55	
310	33.183	124.46	31.681	108.44	31.116	87.232	
320	32.388	125.97	30.699	109.91	29.986	88.34	
330	31.874	127.67	30.009	111.7	29.118	89.889	
340	31.582	129.5	29.555	113.73	28.459	91.807	
350	31.585	131.57	29.416	116.18	28.082	94.37	
360	32.081	134.86	29.765	120.29	28.063	99.094	
370	31.759	141.23	28.985	128.01	26.46	107.54	
380	29.883	145.91	26.464	133.28	23.096	112.21	
390	28.079	148.12	24.175	135.42	20.315	112.9	
400	26.712	149.19	22.486	136.19	18.385	112.02	
410	25.701	149.97	21.244	136.7	16.995	111.05	
420	24.875	150.72	20.224	137.23	15.855	110.21	
430	24.157	151.43	19.336	137.75	14.87	109.35	
440	23.52	152.08	18.549	138.22	14.008	108.44	
450	22.951	152.67	17.848	138.63	13.252	107.47	
460	22.441	153.2	17.22	138.99	12.586	106.46	
470	21.982	153.69	16.656	139.32	11.998	105.42	
480	21.569	154.15	16.15	139.62	11.477	104.37	
490	21.197	154.57	15.692	139.91	11.011	103.34	
500	20.859	154.98	15.276	140.19	10.592	102.33	
510	20.551	155.37	14.897	140.47	10.213	101.34	
520	20.271	155.75	14.55	140.75	9.866	100.39	
530	20.012	156.12	14.229	141.04	9.5472	99.463	
540	19.773	156.48	13.932	141.33	9.2524	98.565	
550	19.552	156.83	13.655	141.63	8.9783	97.688	
560	19.346	157.18	13.396	141.92	8.7228	96.831	
570	19.153	157.51	13.154	142.23	8.4839	95.992	
580	18.973	157.84	12.926	142.53	8.2599	95.168	
590	18.804	158.17	12.712	142.83	8.0496	94.358	
600	18.645	158.48	12.51	143.13	7.8516	93.561	
610	18.495	158.79	12.319	143.43	7.665	92.775	
620	18.354	159.09	12.138	143.73	7.4887	91.999	
630	18.22	159.38	11.966	144.03	7.3221	91.234	
640	18.093	159.66	11.804	144.32	7.1643	90.479	
650	17.973	159.94	11.649	144.61	7.0148	89.732	
660	17.859	160.21	11.502	144.91	6.8728	88.994	
670	17.751	160.47	11.361	145.19	6.738	88.264	
680	17.648	160.73	11.227	145.48	6.6098	87.544	
690	17.55	160.98	11.1	145.76	6.4877	86.83	
700	17.456	161.23	10.978	146.05	6.3714	86.124	
710	17.367	161.47	10.861	146.32	6.2606	85.427	
720	17.282	161.7	10.749	146.6	6.1548	84.737	
730	17.201	161.93	10.642	146.87	6.0538	84.054	
740	17.123	162.16	10.54	147.14	5.9573	83.38	
750	17.048	162.37	10.441	147.41	5.865	82.712	
760	16.977	162.59	10.347	147.67	5.7766	82.051	
770	16.908	162.79	10.256	147.93	5.692	81.397	
780	16.842	163	10.169	148.19	5.611	80.75	
790	16.779	163.2	10.085	148.44	5.5333	80.111	
800	16.719	163.39	10.005	148.69	5.4588	79.478	
810	16.661	163.58	9.927	148.94	5.3873	78.853	
820	16.605	163.77	9.8522	149.18	5.3186	78.235	
830	16.551	163.95	9.7802	149.42	5.2527	77.624	
840	16.499	164.13	9.7107	149.66	5.1893	77.019	
850	16.449	164.3	9.6436	149.9	5.1283	76.421	
860	16.401	164.47	9.5789	150.13	5.0696	75.83	
870	16.354	164.64	9.5164	150.36	5.0131	75.246	
880	16.31	164.8	9.456	150.59	4.9588	74.668	
890	16.266	164.96	9.3977	150.81	4.9064	74.098	
900	16.225	165.11	9.3413	151.03	4.8559	73.533	
910	16.185	165.27	9.2868	151.25	4.8072	72.976	
920	16.146	165.42	9.2341	151.47	4.7602	72.425	
930	16.108	165.56	9.183	151.68	4.7149	71.881	
940	16.072	165.71	9.1336	151.89	4.6711	71.343	
950	16.037	165.85	9.0857	152.1	4.6289	70.812	
960	16.003	165.99	9.0393	152.3	4.588	70.287	
970	15.97	166.12	8.9944	152.5	4.5486	69.769	
980	15.938	166.26	8.9509	152.7	4.5104	69.257	
990	15.907	166.39	8.9086	152.9	4.4735	68.751	
1000	15.877	166.51	8.8676	153.09	4.4378	68.251	
