	65	65	70	70	75	75	
300	50.929	112.09	50.8	93.068	50.099	71.725	
310	48.668	105.91	48.367	87.535	47.794	67.278	
320	46.519	102.62	46.223	84.741	45.883	65.124	
330	44.669	100.93	44.428	83.369	44.316	64.106	
340	43.144	100.28	42.962	82.922	43.04	63.824	
350	41.932	100.48	41.791	83.237	42.012	64.171	
360	40.985	101.77	40.854	84.617	41.164	65.454	
370	39.612	104.28	39.426	87.172	39.809	67.743	
380	37.758	105.98	37.481	88.765	37.959	69.014	
390	36.111	106.82	35.757	89.408	36.329	69.342	
400	34.788	107.37	34.373	89.741	35.024	69.376	
410	33.704	107.98	33.228	90.143	33.934	69.479	
420	32.745	108.69	32.2	90.643	32.944	69.662	
430	31.87	109.44	31.252	91.179	32.022	69.864	
440	31.065	110.2	30.371	91.72	31.16	70.06	
450	30.324	110.96	29.551	92.255	30.352	70.242	
460	29.64	111.71	28.788	92.781	29.595	70.409	
470	29.008	112.45	28.076	93.3	28.884	70.564	
480	28.423	113.18	27.41	93.812	28.215	70.71	
490	27.88	113.9	26.787	94.319	27.585	70.85	
500	27.375	114.61	26.2	94.825	26.988	70.986	
510	26.903	115.32	25.648	95.33	26.422	71.12	
520	26.461	116.02	25.125	95.834	25.883	71.251	
530	26.046	116.72	24.628	96.337	25.367	71.379	
540	25.654	117.41	24.156	96.838	24.874	71.503	
550	25.284	118.09	23.705	97.336	24.4	71.623	
560	24.933	118.76	23.274	97.83	23.945	71.737	
570	24.601	119.42	22.862	98.319	23.507	71.845	
580	24.285	120.08	22.467	98.804	23.086	71.947	
590	23.984	120.72	22.089	99.283	22.68	72.044	
600	23.698	121.36	21.725	99.757	22.288	72.133	
610	23.424	121.98	21.376	100.23	21.91	72.217	
620	23.163	122.59	21.039	100.69	21.545	72.293	
630	22.914	123.19	20.716	101.15	21.192	72.364	
640	22.675	123.79	20.404	101.6	20.851	72.429	
650	22.447	124.37	20.103	102.04	20.52	72.488	
660	22.228	124.94	19.813	102.48	20.201	72.541	
670	22.018	125.5	19.533	102.92	19.891	72.589	
680	21.817	126.06	19.263	103.35	19.591	72.632	
690	21.624	126.6	19.002	103.77	19.3	72.669	
700	21.438	127.14	18.749	104.19	19.018	72.701	
710	21.26	127.66	18.505	104.6	18.744	72.728	
720	21.088	128.18	18.268	105.01	18.478	72.751	
730	20.923	128.68	18.039	105.41	18.22	72.77	
740	20.763	129.18	17.818	105.81	17.969	72.784	
750	20.61	129.67	17.603	106.21	17.725	72.794	
760	20.462	130.15	17.394	106.6	17.488	72.8	
770	20.319	130.63	17.192	106.98	17.258	72.803	
780	20.182	131.09	16.996	107.37	17.034	72.801	
790	20.049	131.55	16.805	107.74	16.815	72.797	
800	19.921	132	16.62	108.12	16.603	72.789	
810	19.797	132.44	16.441	108.48	16.396	72.778	
820	19.677	132.88	16.266	108.85	16.194	72.763	
830	19.561	133.3	16.096	109.21	15.998	72.746	
840	19.449	133.73	15.932	109.57	15.806	72.726	
850	19.341	134.14	15.771	109.92	15.62	72.703	
860	19.236	134.55	15.615	110.27	15.438	72.678	
870	19.134	134.95	15.463	110.62	15.26	72.651	
880	19.036	135.34	15.315	110.96	15.086	72.62	
890	18.94	135.73	15.171	111.3	14.917	72.588	
900	18.848	136.11	15.031	111.64	14.752	72.553	
910	18.758	136.49	14.894	111.98	14.591	72.517	
920	18.671	136.86	14.761	112.31	14.433	72.478	
930	18.587	137.22	14.631	112.63	14.279	72.437	
940	18.505	137.58	14.504	112.96	14.128	72.395	
950	18.426	137.94	14.381	113.28	13.981	72.351	
960	18.348	138.28	14.26	113.6	13.837	72.305	
970	18.273	138.63	14.143	113.92	13.696	72.257	
980	18.201	138.96	14.028	114.23	13.559	72.208	
990	18.13	139.29	13.916	114.54	13.424	72.158	
1000	18.061	139.62	13.807	114.85	13.292	72.105	
