	65	65	70	70	75	75	
300	51.312	98.271	50.746	80.271	49.741	61.049	
310	48.144	93.553	47.659	76.365	47.052	58.111	
320	45.508	91.935	45.201	75.129	44.98	57.242	
330	43.388	91.752	43.238	75.089	43.329	57.279	
340	41.731	92.423	41.689	75.77	42.012	57.876	
350	40.487	93.798	40.501	77.091	40.976	59.001	
360	39.586	96.312	39.595	79.526	40.143	61.108	
370	38.124	100.2	38.049	83.271	38.662	64.314	
380	36.044	102.86	35.861	85.644	36.581	66.13	
390	34.229	104.3	33.956	86.729	34.781	66.714	
400	32.813	105.26	32.466	87.351	33.377	66.89	
410	31.69	106.22	31.267	88	32.231	67.112	
420	30.72	107.25	30.21	88.727	31.207	67.404	
430	29.849	108.29	29.247	89.469	30.263	67.701	
440	29.058	109.31	28.362	90.196	29.387	67.978	
450	28.338	110.3	27.546	90.897	28.574	68.227	
460	27.68	111.26	26.792	91.574	27.817	68.451	
470	27.078	112.19	26.094	92.228	27.112	68.655	
480	26.525	113.09	25.447	92.865	26.453	68.843	
490	26.017	113.97	24.844	93.489	25.835	69.019	
500	25.547	114.83	24.281	94.102	25.253	69.188	
510	25.113	115.67	23.753	94.708	24.703	69.352	
520	24.708	116.49	23.256	95.308	24.181	69.51	
530	24.33	117.3	22.786	95.901	23.684	69.663	
540	23.975	118.1	22.34	96.489	23.21	69.81	
550	23.642	118.88	21.916	97.069	22.756	69.951	
560	23.327	119.64	21.513	97.642	22.321	70.084	
570	23.03	120.39	21.128	98.207	21.903	70.21	
580	22.749	121.13	20.759	98.764	21.502	70.329	
590	22.482	121.85	20.407	99.313	21.116	70.439	
600	22.229	122.55	20.07	99.853	20.744	70.543	
610	21.988	123.24	19.746	100.39	20.386	70.638	
620	21.759	123.91	19.435	100.91	20.04	70.726	
630	21.541	124.57	19.137	101.43	19.707	70.807	
640	21.332	125.22	18.85	101.94	19.384	70.881	
650	21.133	125.85	18.573	102.44	19.073	70.949	
660	20.943	126.47	18.307	102.93	18.772	71.009	
670	20.76	127.08	18.05	103.42	18.481	71.064	
680	20.586	127.68	17.803	103.9	18.199	71.112	
690	20.419	128.26	17.564	104.37	17.925	71.155	
700	20.259	128.83	17.333	104.83	17.661	71.192	
710	20.105	129.39	17.11	105.29	17.404	71.223	
720	19.957	129.94	16.895	105.75	17.155	71.25	
730	19.815	130.47	16.686	106.19	16.913	71.271	
740	19.679	131	16.484	106.64	16.679	71.289	
750	19.547	131.52	16.289	107.07	16.451	71.301	
760	19.421	132.02	16.1	107.5	16.229	71.309	
770	19.299	132.52	15.916	107.93	16.014	71.313	
780	19.182	133.01	15.739	108.35	15.805	71.313	
790	19.069	133.48	15.566	108.76	15.601	71.309	
800	18.96	133.95	15.399	109.17	15.403	71.301	
810	18.855	134.41	15.237	109.57	15.211	71.29	
820	18.753	134.86	15.079	109.97	15.023	71.276	
830	18.655	135.3	14.926	110.37	14.84	71.258	
840	18.56	135.74	14.777	110.76	14.662	71.238	
850	18.469	136.17	14.633	111.14	14.488	71.214	
860	18.38	136.58	14.492	111.52	14.319	71.188	
870	18.294	137	14.356	111.9	14.154	71.159	
880	18.211	137.4	14.223	112.27	13.993	71.127	
890	18.131	137.8	14.093	112.64	13.836	71.093	
900	18.053	138.19	13.968	113.01	13.683	71.056	
910	17.978	138.57	13.845	113.37	13.533	71.017	
920	17.905	138.95	13.726	113.73	13.387	70.976	
930	17.834	139.32	13.609	114.08	13.244	70.934	
940	17.766	139.68	13.496	114.43	13.104	70.888	
950	17.699	140.04	13.386	114.78	12.968	70.842	
960	17.635	140.39	13.278	115.12	12.835	70.793	
970	17.572	140.73	13.173	115.46	12.704	70.742	
980	17.511	141.07	13.071	115.79	12.577	70.69	
990	17.452	141.41	12.971	116.13	12.452	70.637	
1000	17.395	141.74	12.873	116.46	12.33	70.581	
